time,mlaci,laci,mtetr,tetr,mci,ci
0.451,44.109,2.8417,51.615,4.0657,26.285,2.0252
0.452,44.107,2.85,51.587,4.0752,26.271,2.03
0.453,44.105,2.8582,51.559,4.0847,26.258,2.0349
0.454,44.103,2.8665,51.532,4.0942,26.244,2.0397
0.455,44.101,2.8747,51.503,4.1037,26.23,2.0446
0.456,44.099,2.883,51.475,4.1132,26.216,2.0494
0.457,44.096,2.8912,51.447,4.1227,26.202,2.0542
0.458,44.094,2.8994,51.419,4.1321,26.188,2.0591
0.459,44.091,2.9077,51.391,4.1416,26.174,2.0639
0.46,44.088,2.9159,51.362,4.151,26.16,2.0687
0.461,44.085,2.9242,51.334,4.1605,26.145,2.0735
0.462,44.082,2.9324,51.305,4.1699,26.131,2.0783
0.463,44.078,2.9406,51.276,4.1793,26.117,2.0831
0.464,44.075,2.9488,51.248,4.1887,26.103,2.088
0.465,44.071,2.9571,51.219,4.1981,26.089,2.0928
0.466,44.067,2.9653,51.19,4.2075,26.074,2.0976
0.467,44.063,2.9735,51.161,4.2169,26.06,2.1023
0.468,44.059,2.9817,51.132,4.2263,26.046,2.1071
0.469,44.055,2.9899,51.103,4.2357,26.031,2.1119
0.47,44.051,2.9981,51.073,4.2451,26.017,2.1167
0.471,44.046,3.0064,51.044,4.2544,26.002,2.1215
0.472,44.042,3.0146,51.015,4.2638,25.988,2.1263
0.473,44.037,3.0228,50.985,4.2731,25.973,2.131
0.474,44.032,3.031,50.956,4.2825,25.959,2.1358
0.475,44.027,3.0392,50.926,4.2918,25.944,2.1406
0.476,44.022,3.0474,50.896,4.3011,25.929,2.1453
0.477,44.016,3.0556,50.867,4.3104,25.915,2.1501
0.478,44.011,3.0637,50.837,4.3197,25.9,2.1548
0.479,44.005,3.0719,50.807,4.329,25.885,2.1596
0.48,44,3.0801,50.777,4.3383,25.871,2.1643
0.481,43.994,3.0883,50.747,4.3476,25.856,2.169
0.482,43.988,3.0965,50.717,4.3569,25.841,2.1738
0.483,43.982,3.1047,50.687,4.3662,25.826,2.1785
0.484,43.976,3.1128,50.657,4.3754,25.811,2.1832
0.485,43.969,3.121,50.626,4.3847,25.797,2.188
0.486,43.963,3.1292,50.596,4.3939,25.782,2.1927
0.487,43.956,3.1373,50.566,4.4031,25.767,2.1974
0.488,43.949,3.1455,50.535,4.4124,25.752,2.2021
0.489,43.942,3.1537,50.505,4.4216,25.737,2.2068
0.49,43.936,3.1618,50.474,4.4308,25.722,2.2115
0.491,43.928,3.17,50.443,4.44,25.707,2.2162
0.492,43.921,3.1781,50.413,4.4492,25.692,2.2209
0.493,43.914,3.1863,50.382,4.4584,25.677,2.2256
0.494,43.906,3.1944,50.351,4.4676,25.662,2.2303
0.495,43.899,3.2025,50.32,4.4767,25.646,2.235
0.496,43.891,3.2107,50.29,4.4859,25.631,2.2397
0.497,43.883,3.2188,50.259,4.4951,25.616,2.2443
0.498,43.875,3.2269,50.228,4.5042,25.601,2.249
0.499,43.867,3.2351,50.196,4.5134,25.586,2.2537
0.5,43.859,3.2432,50.165,4.5225,25.57,2.2583
0.501,43.851,3.2513,50.134,4.5316,25.555,2.263
0.502,43.843,3.2594,50.103,4.5407,25.54,2.2677
0.503,43.834,3.2675,50.072,4.5498,25.524,2.2723
0.504,43.826,3.2757,50.04,4.5589,25.509,2.277
0.505,43.817,3.2838,50.009,4.568,25.494,2.2816
0.506,43.808,3.2919,49.977,4.5771,25.478,2.2862
0.507,43.799,3.3,49.946,4.5862,25.463,2.2909
0.508,43.79,3.3081,49.914,4.5952,25.448,2.2955
0.509,43.781,3.3162,49.883,4.6043,25.432,2.3001
0.51,43.772,3.3242,49.851,4.6134,25.417,2.3048
0.511,43.762,3.3323,49.819,4.6224,25.401,2.3094
0.512,43.753,3.3404,49.788,4.6314,25.386,2.314
0.513,43.743,3.3485,49.756,4.6405,25.37,2.3186
0.514,43.734,3.3566,49.724,4.6495,25.355,2.3232
0.515,43.724,3.3646,49.692,4.6585,25.339,2.3278
0.516,43.714,3.3727,49.66,4.6675,25.323,2.3324
0.517,43.704,3.3808,49.628,4.6765,25.308,2.337
0.518,43.694,3.3888,49.596,4.6855,25.292,2.3416
0.519,43.684,3.3969,49.564,4.6944,25.276,2.3462
0.52,43.673,3.405,49.532,4.7034,25.261,2.3508
0.521,43.663,3.413,49.5,4.7124,25.245,2.3554
0.522,43.652,3.4211,49.468,4.7213,25.229,2.3599
0.523,43.642,3.4291,49.435,4.7303,25.214,2.3645
0.524,43.631,3.4371,49.403,4.7392,25.198,2.3691
0.525,43.62,3.4452,49.371,4.7481,25.182,2.3736
0.526,43.609,3.4532,49.338,4.7571,25.166,2.3782
0.527,43.598,3.4612,49.306,4.766,25.15,2.3828
0.528,43.587,3.4693,49.273,4.7749,25.135,2.3873
0.529,43.576,3.4773,49.241,4.7838,25.119,2.3918
0.53,43.565,3.4853,49.208,4.7927,25.103,2.3964
0.531,43.554,3.4933,49.176,4.8015,25.087,2.4009
0.532,43.542,3.5013,49.143,4.8104,25.071,2.4055
0.533,43.531,3.5093,49.111,4.8193,25.055,2.41
0.534,43.519,3.5173,49.078,4.8281,25.039,2.4145
0.535,43.507,3.5253,49.045,4.837,25.023,2.419
0.536,43.496,3.5333,49.013,4.8458,25.007,2.4236
0.537,43.484,3.5413,48.98,4.8546,24.991,2.4281
0.538,43.472,3.5493,48.947,4.8634,24.976,2.4326
0.539,43.46,3.5573,48.914,4.8723,24.96,2.4371
0.54,43.448,3.5653,48.881,4.8811,24.944,2.4416
0.541,43.436,3.5732,48.849,4.8899,24.928,2.4461
0.542,43.423,3.5812,48.816,4.8986,24.911,2.4506
0.543,43.411,3.5892,48.783,4.9074,24.895,2.4551
0.544,43.399,3.5971,48.75,4.9162,24.879,2.4596
0.545,43.386,3.6051,48.717,4.9249,24.863,2.464
0.546,43.373,3.613,48.684,4.9337,24.847,2.4685
0.547,43.361,3.621,48.651,4.9424,24.831,2.473
0.548,43.348,3.6289,48.618,4.9512,24.815,2.4775
0.549,43.335,3.6369,48.585,4.9599,24.799,2.4819
0.55,43.322,3.6448,48.551,4.9686,24.783,2.4864
0.551,43.309,3.6527,48.518,4.9773,24.767,2.4908
0.552,43.296,3.6606,48.485,4.986,24.751,2.4953
0.553,43.283,3.6686,48.452,4.9947,24.734,2.4997
0.554,43.27,3.6765,48.419,5.0034,24.718,2.5042
0.555,43.256,3.6844,48.385,5.0121,24.702,2.5086
0.556,43.243,3.6923,48.352,5.0208,24.686,2.5131
0.557,43.23,3.7002,48.319,5.0294,24.67,2.5175
0.558,43.216,3.7081,48.285,5.0381,24.653,2.5219
0.559,43.202,3.716,48.252,5.0467,24.637,2.5263
0.56,43.189,3.7239,48.219,5.0554,24.621,2.5308
0.561,43.175,3.7318,48.185,5.064,24.605,2.5352
0.562,43.161,3.7397,48.152,5.0726,24.588,2.5396
0.563,43.147,3.7476,48.118,5.0812,24.572,2.544
0.564,43.133,3.7554,48.085,5.0898,24.556,2.5484
0.565,43.119,3.7633,48.051,5.0984,24.54,2.5528
0.566,43.105,3.7712,48.018,5.107,24.523,2.5572
0.567,43.091,3.779,47.984,5.1156,24.507,2.5616
0.568,43.077,3.7869,47.951,5.1241,24.491,2.566
0.569,43.062,3.7947,47.917,5.1327,24.474,2.5704
0.57,43.048,3.8026,47.884,5.1412,24.458,2.5747
0.571,43.033,3.8104,47.85,5.1498,24.442,2.5791
0.572,43.019,3.8183,47.816,5.1583,24.425,2.5835
0.573,43.004,3.8261,47.783,5.1668,24.409,2.5878
0.574,42.99,3.8339,47.749,5.1754,24.393,2.5922
0.575,42.975,3.8418,47.715,5.1839,24.376,2.5966
0.576,42.96,3.8496,47.681,5.1924,24.36,2.6009
0.577,42.945,3.8574,47.648,5.2009,24.344,2.6053
0.578,42.93,3.8652,47.614,5.2093,24.327,2.6096
0.579,42.915,3.873,47.58,5.2178,24.311,2.6139
0.58,42.9,3.8808,47.546,5.2263,24.294,2.6183
0.581,42.885,3.8886,47.513,5.2347,24.278,2.6226
0.582,42.87,3.8964,47.479,5.2432,24.261,2.6269
0.583,42.854,3.9042,47.445,5.2516,24.245,2.6313
0.584,42.839,3.912,47.411,5.2601,24.229,2.6356
0.585,42.824,3.9198,47.377,5.2685,24.212,2.6399
0.586,42.808,3.9275,47.343,5.2769,24.196,2.6442
0.587,42.793,3.9353,47.309,5.2853,24.179,2.6485
0.588,42.777,3.9431,47.275,5.2937,24.163,2.6528
0.589,42.761,3.9508,47.241,5.3021,24.146,2.6571
0.59,42.746,3.9586,47.207,5.3105,24.13,2.6614
0.591,42.73,3.9663,47.173,5.3189,24.113,2.6657
0.592,42.714,3.9741,47.139,5.3272,24.097,2.67
0.593,42.698,3.9818,47.105,5.3356,24.08,2.6743
0.594,42.682,3.9896,47.071,5.3439,24.064,2.6786
0.595,42.666,3.9973,47.037,5.3523,24.047,2.6828
0.596,42.65,4.005,47.003,5.3606,24.031,2.6871
0.597,42.634,4.0128,46.969,5.3689,24.014,2.6914
0.598,42.618,4.0205,46.935,5.3772,23.998,2.6956
0.599,42.602,4.0282,46.901,5.3855,23.981,2.6999
0.6,42.585,4.0359,46.867,5.3938,23.964,2.7041
0.601,42.569,4.0436,46.833,5.4021,23.948,2.7084
0.602,42.552,4.0513,46.799,5.4104,23.931,2.7126
0.603,42.536,4.059,46.764,5.4187,23.915,2.7169
0.604,42.519,4.0667,46.73,5.4269,23.898,2.7211
0.605,42.503,4.0744,46.696,5.4352,23.882,2.7253
0.606,42.486,4.0821,46.662,5.4434,23.865,2.7296
0.607,42.469,4.0897,46.628,5.4517,23.848,2.7338
0.608,42.453,4.0974,46.593,5.4599,23.832,2.738
0.609,42.436,4.1051,46.559,5.4681,23.815,2.7422
0.61,42.419,4.1127,46.525,5.4763,23.799,2.7464
0.611,42.402,4.1204,46.491,5.4846,23.782,2.7506
0.612,42.385,4.128,46.457,5.4927,23.765,2.7549
0.613,42.368,4.1357,46.422,5.5009,23.749,2.7591
0.614,42.351,4.1433,46.388,5.5091,23.732,2.7632
0.615,42.334,4.151,46.354,5.5173,23.716,2.7674
0.616,42.317,4.1586,46.319,5.5254,23.699,2.7716
0.617,42.3,4.1662,46.285,5.5336,23.682,2.7758
0.618,42.282,4.1739,46.251,5.5417,23.666,2.78
0.619,42.265,4.1815,46.217,5.5499,23.649,2.7842
0.62,42.248,4.1891,46.182,5.558,23.632,2.7883
0.621,42.23,4.1967,46.148,5.5661,23.616,2.7925
0.622,42.213,4.2043,46.114,5.5742,23.599,2.7967
0.623,42.195,4.2119,46.079,5.5823,23.582,2.8008
0.624,42.177,4.2195,46.045,5.5904,23.566,2.805
0.625,42.16,4.2271,46.011,5.5985,23.549,2.8091
0.626,42.142,4.2347,45.976,5.6066,23.532,2.8133
0.627,42.124,4.2422,45.942,5.6147,23.516,2.8174
0.628,42.107,4.2498,45.908,5.6227,23.499,2.8215
0.629,42.089,4.2574,45.873,5.6308,23.483,2.8257
0.63,42.071,4.2649,45.839,5.6388,23.466,2.8298
0.631,42.053,4.2725,45.804,5.6469,23.449,2.8339
0.632,42.035,4.2801,45.77,5.6549,23.433,2.8381
0.633,42.017,4.2876,45.736,5.6629,23.416,2.8422
0.634,41.999,4.2951,45.701,5.6709,23.399,2.8463
0.635,41.981,4.3027,45.667,5.6789,23.382,2.8504
0.636,41.963,4.3102,45.632,5.6869,23.366,2.8545
0.637,41.945,4.3177,45.598,5.6949,23.349,2.8586
0.638,41.926,4.3253,45.564,5.7029,23.332,2.8627
0.639,41.908,4.3328,45.529,5.7108,23.316,2.8668
0.64,41.89,4.3403,45.495,5.7188,23.299,2.8709
0.641,41.872,4.3478,45.46,5.7268,23.282,2.875
0.642,41.853,4.3553,45.426,5.7347,23.266,2.879
0.643,41.835,4.3628,45.391,5.7426,23.249,2.8831
0.644,41.816,4.3703,45.357,5.7506,23.232,2.8872
0.645,41.798,4.3778,45.323,5.7585,23.216,2.8912
0.646,41.779,4.3853,45.288,5.7664,23.199,2.8953
0.647,41.761,4.3927,45.254,5.7743,23.182,2.8994
0.648,41.742,4.4002,45.219,5.7822,23.166,2.9034
0.649,41.723,4.4077,45.185,5.7901,23.149,2.9075
0.65,41.705,4.4151,45.15,5.7979,23.132,2.9115
0.651,41.686,4.4226,45.116,5.8058,23.115,2.9156
0.652,41.667,4.43,45.082,5.8137,23.099,2.9196
0.653,41.648,4.4375,45.047,5.8215,23.082,2.9236
0.654,41.629,4.4449,45.013,5.8294,23.065,2.9277
0.655,41.61,4.4524,44.978,5.8372,23.049,2.9317
0.656,41.591,4.4598,44.944,5.845,23.032,2.9357
0.657,41.572,4.4672,44.909,5.8528,23.015,2.9397
0.658,41.553,4.4746,44.875,5.8606,22.999,2.9437
0.659,41.534,4.482,44.841,5.8684,22.982,2.9478
0.66,41.515,4.4895,44.806,5.8762,22.965,2.9518
0.661,41.496,4.4969,44.772,5.884,22.949,2.9558
0.662,41.477,4.5043,44.737,5.8918,22.932,2.9598
0.663,41.458,4.5116,44.703,5.8996,22.915,2.9637
0.664,41.439,4.519,44.668,5.9073,22.899,2.9677
0.665,41.419,4.5264,44.634,5.9151,22.882,2.9717
0.666,41.4,4.5338,44.6,5.9228,22.865,2.9757
0.667,41.381,4.5412,44.565,5.9305,22.848,2.9797
0.668,41.361,4.5485,44.531,5.9383,22.832,2.9837
0.669,41.342,4.5559,44.496,5.946,22.815,2.9876
0.67,41.322,4.5632,44.462,5.9537,22.798,2.9916
0.671,41.303,4.5706,44.427,5.9614,22.782,2.9955
0.672,41.283,4.5779,44.393,5.9691,22.765,2.9995
0.673,41.264,4.5853,44.359,5.9767,22.748,3.0035
0.674,41.244,4.5926,44.324,5.9844,22.732,3.0074
0.675,41.225,4.5999,44.29,5.9921,22.715,3.0113
0.676,41.205,4.6073,44.255,5.9997,22.698,3.0153
0.677,41.185,4.6146,44.221,6.0074,22.682,3.0192
0.678,41.166,4.6219,44.187,6.015,22.665,3.0231
0.679,41.146,4.6292,44.152,6.0227,22.648,3.0271
0.68,41.126,4.6365,44.118,6.0303,22.632,3.031
0.681,41.106,4.6438,44.084,6.0379,22.615,3.0349
0.682,41.087,4.6511,44.049,6.0455,22.598,3.0388
0.683,41.067,4.6584,44.015,6.0531,22.582,3.0427
0.684,41.047,4.6657,43.98,6.0607,22.565,3.0466
0.685,41.027,4.6729,43.946,6.0683,22.548,3.0505
0.686,41.007,4.6802,43.912,6.0759,22.532,3.0544
0.687,40.987,4.6875,43.877,6.0834,22.515,3.0583
0.688,40.967,4.6947,43.843,6.091,22.499,3.0622
0.689,40.947,4.702,43.809,6.0985,22.482,3.0661
0.69,40.927,4.7092,43.774,6.1061,22.465,3.07
0.691,40.907,4.7165,43.74,6.1136,22.449,3.0739
0.692,40.887,4.7237,43.706,6.1211,22.432,3.0777
0.693,40.867,4.731,43.672,6.1286,22.415,3.0816
0.694,40.847,4.7382,43.637,6.1361,22.399,3.0855
0.695,40.826,4.7454,43.603,6.1436,22.382,3.0893
0.696,40.806,4.7526,43.569,6.1511,22.365,3.0932
0.697,40.786,4.7598,43.534,6.1586,22.349,3.0971
0.698,40.766,4.767,43.5,6.1661,22.332,3.1009
0.699,40.745,4.7742,43.466,6.1735,22.316,3.1048
0.7,40.725,4.7814,43.432,6.181,22.299,3.1086
0.701,40.705,4.7886,43.398,6.1884,22.282,3.1124
0.702,40.684,4.7958,43.363,6.1959,22.266,3.1163
0.703,40.664,4.803,43.329,6.2033,22.249,3.1201
0.704,40.644,4.8101,43.295,6.2107,22.233,3.1239
0.705,40.623,4.8173,43.261,6.2181,22.216,3.1277
0.706,40.603,4.8245,43.226,6.2256,22.2,3.1316
0.707,40.582,4.8316,43.192,6.233,22.183,3.1354
0.708,40.562,4.8388,43.158,6.2403,22.166,3.1392
0.709,40.541,4.8459,43.124,6.2477,22.15,3.143
0.71,40.521,4.8531,43.09,6.2551,22.133,3.1468
0.711,40.5,4.8602,43.056,6.2625,22.117,3.1506
0.712,40.479,4.8673,43.022,6.2698,22.1,3.1544
0.713,40.459,4.8744,42.987,6.2772,22.084,3.1582
0.714,40.438,4.8816,42.953,6.2845,22.067,3.1619
0.715,40.418,4.8887,42.919,6.2918,22.05,3.1657
0.716,40.397,4.8958,42.885,6.2992,22.034,3.1695
0.717,40.376,4.9029,42.851,6.3065,22.017,3.1733
0.718,40.355,4.91,42.817,6.3138,22.001,3.177
0.719,40.335,4.9171,42.783,6.3211,21.984,3.1808
0.72,40.314,4.9241,42.749,6.3284,21.968,3.1846
0.721,40.293,4.9312,42.715,6.3357,21.951,3.1883
0.722,40.272,4.9383,42.681,6.3429,21.935,3.1921
0.723,40.251,4.9454,42.647,6.3502,21.918,3.1958
0.724,40.231,4.9524,42.613,6.3574,21.902,3.1996
0.725,40.21,4.9595,42.579,6.3647,21.885,3.2033
0.726,40.189,4.9665,42.545,6.3719,21.869,3.207
0.727,40.168,4.9736,42.511,6.3792,21.852,3.2108
0.728,40.147,4.9806,42.477,6.3864,21.836,3.2145
0.729,40.126,4.9876,42.443,6.3936,21.819,3.2182
0.73,40.105,4.9947,42.409,6.4008,21.803,3.2219
0.731,40.084,5.0017,42.375,6.408,21.787,3.2256
0.732,40.063,5.0087,42.341,6.4152,21.77,3.2294
0.733,40.042,5.0157,42.307,6.4224,21.754,3.2331
0.734,40.021,5.0227,42.273,6.4296,21.737,3.2368
0.735,40,5.0297,42.239,6.4367,21.721,3.2405
0.736,39.979,5.0367,42.206,6.4439,21.704,3.2442
0.737,39.958,5.0437,42.172,6.451,21.688,3.2478
0.738,39.937,5.0507,42.138,6.4582,21.671,3.2515
0.739,39.916,5.0577,42.104,6.4653,21.655,3.2552
0.74,39.895,5.0646,42.07,6.4724,21.639,3.2589
0.741,39.873,5.0716,42.037,6.4796,21.622,3.2626
0.742,39.852,5.0786,42.003,6.4867,21.606,3.2662
0.743,39.831,5.0855,41.969,6.4938,21.589,3.2699
0.744,39.81,5.0925,41.935,6.5009,21.573,3.2736
0.745,39.789,5.0994,41.901,6.5079,21.557,3.2772
0.746,39.767,5.1063,41.868,6.515,21.54,3.2809
0.747,39.746,5.1133,41.834,6.5221,21.524,3.2845
0.748,39.725,5.1202,41.8,6.5291,21.508,3.2882
0.749,39.704,5.1271,41.767,6.5362,21.491,3.2918
0.75,39.682,5.134,41.733,6.5432,21.475,3.2955
0.751,39.661,5.1409,41.699,6.5503,21.459,3.2991
0.752,39.64,5.1478,41.666,6.5573,21.442,3.3027
0.753,39.618,5.1547,41.632,6.5643,21.426,3.3064
0.754,39.597,5.1616,41.598,6.5713,21.41,3.31
0.755,39.576,5.1685,41.565,6.5783,21.393,3.3136
0.756,39.554,5.1754,41.531,6.5853,21.377,3.3172
0.757,39.533,5.1823,41.498,6.5923,21.361,3.3208
0.758,39.512,5.1891,41.464,6.5993,21.344,3.3244
0.759,39.49,5.196,41.431,6.6063,21.328,3.328
0.76,39.469,5.2029,41.397,6.6132,21.312,3.3316
0.761,39.447,5.2097,41.364,6.6202,21.296,3.3352
0.762,39.426,5.2166,41.33,6.6271,21.279,3.3388
0.763,39.404,5.2234,41.297,6.6341,21.263,3.3424
0.764,39.383,5.2302,41.263,6.641,21.247,3.346
0.765,39.361,5.2371,41.23,6.6479,21.23,3.3496
0.766,39.34,5.2439,41.196,6.6548,21.214,3.3531
0.767,39.318,5.2507,41.163,6.6617,21.198,3.3567
0.768,39.297,5.2575,41.129,6.6686,21.182,3.3603
0.769,39.275,5.2643,41.096,6.6755,21.166,3.3638
0.77,39.254,5.2711,41.063,6.6824,21.149,3.3674
0.771,39.232,5.2779,41.029,6.6893,21.133,3.3709
0.772,39.211,5.2847,40.996,6.6961,21.117,3.3745
0.773,39.189,5.2915,40.963,6.703,21.101,3.378
0.774,39.168,5.2983,40.929,6.7098,21.085,3.3816
0.775,39.146,5.3051,40.896,6.7167,21.068,3.3851
0.776,39.124,5.3118,40.863,6.7235,21.052,3.3887
0.777,39.103,5.3186,40.83,6.7303,21.036,3.3922
0.778,39.081,5.3253,40.796,6.7372,21.02,3.3957
0.779,39.06,5.3321,40.763,6.744,21.004,3.3992
0.78,39.038,5.3388,40.73,6.7508,20.988,3.4028
0.781,39.016,5.3456,40.697,6.7576,20.972,3.4063
0.782,38.995,5.3523,40.664,6.7643,20.955,3.4098
0.783,38.973,5.359,40.63,6.7711,20.939,3.4133
0.784,38.951,5.3658,40.597,6.7779,20.923,3.4168
0.785,38.929,5.3725,40.564,6.7846,20.907,3.4203
0.786,38.908,5.3792,40.531,6.7914,20.891,3.4238
0.787,38.886,5.3859,40.498,6.7981,20.875,3.4273
0.788,38.864,5.3926,40.465,6.8049,20.859,3.4308
0.789,38.843,5.3993,40.432,6.8116,20.843,3.4343
0.79,38.821,5.406,40.399,6.8183,20.827,3.4377
0.791,38.799,5.4126,40.366,6.825,20.811,3.4412
0.792,38.777,5.4193,40.333,6.8317,20.795,3.4447
0.793,38.756,5.426,40.3,6.8384,20.779,3.4482
0.794,38.734,5.4326,40.267,6.8451,20.763,3.4516
0.795,38.712,5.4393,40.234,6.8518,20.746,3.4551
0.796,38.69,5.446,40.201,6.8585,20.73,3.4585
0.797,38.668,5.4526,40.168,6.8651,20.714,3.462
0.798,38.647,5.4592,40.135,6.8718,20.698,3.4654
0.799,38.625,5.4659,40.102,6.8784,20.682,3.4689
0.8,38.603,5.4725,40.069,6.8851,20.666,3.4723
0.801,38.581,5.4791,40.036,6.8917,20.651,3.4758
0.802,38.559,5.4858,40.004,6.8983,20.635,3.4792
0.803,38.538,5.4924,39.971,6.905,20.619,3.4826
0.804,38.516,5.499,39.938,6.9116,20.603,3.486
0.805,38.494,5.5056,39.905,6.9182,20.587,3.4895
0.806,38.472,5.5122,39.872,6.9248,20.571,3.4929
0.807,38.45,5.5188,39.84,6.9314,20.555,3.4963
0.808,38.428,5.5253,39.807,6.9379,20.539,3.4997
0.809,38.406,5.5319,39.774,6.9445,20.523,3.5031
0.81,38.384,5.5385,39.742,6.9511,20.507,3.5065
0.811,38.363,5.5451,39.709,6.9576,20.491,3.5099
0.812,38.341,5.5516,39.676,6.9642,20.475,3.5133
0.813,38.319,5.5582,39.644,6.9707,20.459,3.5167
0.814,38.297,5.5647,39.611,6.9772,20.444,3.5201
0.815,38.275,5.5713,39.578,6.9837,20.428,3.5235
0.816,38.253,5.5778,39.546,6.9903,20.412,3.5268
0.817,38.231,5.5843,39.513,6.9968,20.396,3.5302
0.818,38.209,5.5909,39.481,7.0033,20.38,3.5336
0.819,38.187,5.5974,39.448,7.0098,20.364,3.537
0.82,38.165,5.6039,39.416,7.0162,20.349,3.5403
0.821,38.143,5.6104,39.383,7.0227,20.333,3.5437
0.822,38.121,5.6169,39.351,7.0292,20.317,3.547
0.823,38.099,5.6234,39.318,7.0356,20.301,3.5504
0.824,38.077,5.6299,39.286,7.0421,20.285,3.5537
0.825,38.055,5.6364,39.253,7.0485,20.27,3.5571
0.826,38.033,5.6429,39.221,7.055,20.254,3.5604
0.827,38.011,5.6493,39.189,7.0614,20.238,3.5638
0.828,37.989,5.6558,39.156,7.0678,20.222,3.5671
0.829,37.967,5.6623,39.124,7.0742,20.206,3.5704
0.83,37.945,5.6687,39.092,7.0806,20.191,3.5737
0.831,37.923,5.6752,39.059,7.087,20.175,3.5771
0.832,37.901,5.6816,39.027,7.0934,20.159,3.5804
0.833,37.879,5.6881,38.995,7.0998,20.144,3.5837
0.834,37.857,5.6945,38.962,7.1062,20.128,3.587
0.835,37.835,5.7009,38.93,7.1126,20.112,3.5903
0.836,37.813,5.7074,38.898,7.1189,20.096,3.5936
0.837,37.791,5.7138,38.866,7.1253,20.081,3.5969
0.838,37.769,5.7202,38.834,7.1316,20.065,3.6002
0.839,37.747,5.7266,38.801,7.1379,20.049,3.6035
0.84,37.725,5.733,38.769,7.1443,20.034,3.6068
0.841,37.703,5.7394,38.737,7.1506,20.018,3.6101
0.842,37.681,5.7458,38.705,7.1569,20.003,3.6134
0.843,37.659,5.7522,38.673,7.1632,19.987,3.6166
0.844,37.637,5.7585,38.641,7.1695,19.971,3.6199
0.845,37.615,5.7649,38.609,7.1758,19.956,3.6232
0.846,37.593,5.7713,38.577,7.1821,19.94,3.6264
0.847,37.571,5.7776,38.545,7.1884,19.924,3.6297
0.848,37.549,5.784,38.513,7.1946,19.909,3.633
0.849,37.527,5.7903,38.481,7.2009,19.893,3.6362
0.85,37.504,5.7967,38.449,7.2071,19.878,3.6395
0.851,37.482,5.803,38.417,7.2134,19.862,3.6427
0.852,37.46,5.8094,38.385,7.2196,19.847,3.6459
0.853,37.438,5.8157,38.353,7.2258,19.831,3.6492
0.854,37.416,5.822,38.321,7.2321,19.815,3.6524
0.855,37.394,5.8283,38.289,7.2383,19.8,3.6556
0.856,37.372,5.8346,38.257,7.2445,19.784,3.6589
0.857,37.35,5.8409,38.225,7.2507,19.769,3.6621
0.858,37.328,5.8472,38.193,7.2569,19.753,3.6653
0.859,37.305,5.8535,38.162,7.2631,19.738,3.6685
0.86,37.283,5.8598,38.13,7.2692,19.722,3.6717
0.861,37.261,5.8661,38.098,7.2754,19.707,3.6749
0.862,37.239,5.8724,38.066,7.2816,19.691,3.6782
0.863,37.217,5.8786,38.035,7.2877,19.676,3.6814
0.864,37.195,5.8849,38.003,7.2939,19.66,3.6846
0.865,37.173,5.8912,37.971,7.3,19.645,3.6877
0.866,37.15,5.8974,37.939,7.3061,19.63,3.6909
0.867,37.128,5.9037,37.908,7.3122,19.614,3.6941
0.868,37.106,5.9099,37.876,7.3184,19.599,3.6973
0.869,37.084,5.9161,37.844,7.3245,19.583,3.7005
0.87,37.062,5.9224,37.813,7.3306,19.568,3.7037
0.871,37.04,5.9286,37.781,7.3367,19.552,3.7068
0.872,37.017,5.9348,37.75,7.3427,19.537,3.71
0.873,36.995,5.941,37.718,7.3488,19.522,3.7132
0.874,36.973,5.9472,37.687,7.3549,19.506,3.7163
0.875,36.951,5.9534,37.655,7.361,19.491,3.7195
0.876,36.929,5.9596,37.624,7.367,19.476,3.7226
0.877,36.907,5.9658,37.592,7.3731,19.46,3.7258
0.878,36.884,5.972,37.561,7.3791,19.445,3.7289
0.879,36.862,5.9782,37.529,7.3851,19.43,3.7321
0.88,36.84,5.9844,37.498,7.3912,19.414,3.7352
0.881,36.818,5.9905,37.466,7.3972,19.399,3.7383
0.882,36.796,5.9967,37.435,7.4032,19.384,3.7415
0.883,36.774,6.0029,37.404,7.4092,19.368,3.7446
0.884,36.751,6.009,37.372,7.4152,19.353,3.7477
0.885,36.729,6.0152,37.341,7.4212,19.338,3.7508
0.886,36.707,6.0213,37.31,7.4271,19.323,3.7539
0.887,36.685,6.0274,37.278,7.4331,19.307,3.7571
0.888,36.663,6.0336,37.247,7.4391,19.292,3.7602
0.889,36.641,6.0397,37.216,7.445,19.277,3.7633
0.89,36.618,6.0458,37.185,7.451,19.262,3.7664
0.891,36.596,6.0519,37.153,7.4569,19.246,3.7695
0.892,36.574,6.058,37.122,7.4629,19.231,3.7726
0.893,36.552,6.0641,37.091,7.4688,19.216,3.7756
0.894,36.53,6.0702,37.06,7.4747,19.201,3.7787
0.895,36.508,6.0763,37.029,7.4806,19.186,3.7818
0.896,36.485,6.0824,36.998,7.4865,19.171,3.7849
0.897,36.463,6.0884,36.967,7.4924,19.155,3.788
0.898,36.441,6.0945,36.936,7.4983,19.14,3.791
0.899,36.419,6.1006,36.905,7.5042,19.125,3.7941
0.9,36.397,6.1066,36.874,7.5101,19.11,3.7972
0.901,36.375,6.1127,36.843,7.516,19.095,3.8002
0.902,36.353,6.1187,36.812,7.5218,19.08,3.8033
0.903,36.33,6.1248,36.781,7.5277,19.065,3.8063
0.904,36.308,6.1308,36.75,7.5335,19.05,3.8094
