time,repressorA,repressorB
0.1085,12.57,11.751
0.1086,12.569,11.75
0.1087,12.568,11.749
0.1088,12.567,11.748
0.1089,12.565,11.746
0.109,12.564,11.745
0.1091,12.563,11.744
0.1092,12.562,11.743
0.1093,12.56,11.742
0.1094,12.559,11.741
0.1095,12.558,11.74
0.1096,12.557,11.739
0.1097,12.555,11.738
0.1098,12.554,11.737
0.1099,12.553,11.736
0.11,12.552,11.735
0.1101,12.55,11.734
0.1102,12.549,11.732
0.1103,12.548,11.731
0.1104,12.547,11.73
0.1105,12.545,11.729
0.1106,12.544,11.728
0.1107,12.543,11.727
0.1108,12.542,11.726
0.1109,12.541,11.725
0.111,12.539,11.724
0.1111,12.538,11.723
0.1112,12.537,11.722
0.1113,12.536,11.721
0.1114,12.534,11.72
0.1115,12.533,11.718
0.1116,12.532,11.717
0.1117,12.531,11.716
0.1118,12.529,11.715
0.1119,12.528,11.714
0.112,12.527,11.713
0.1121,12.526,11.712
0.1122,12.524,11.711
0.1123,12.523,11.71
0.1124,12.522,11.709
0.1125,12.521,11.708
0.1126,12.519,11.707
0.1127,12.518,11.706
0.1128,12.517,11.704
0.1129,12.516,11.703
0.113,12.514,11.702
0.1131,12.513,11.701
0.1132,12.512,11.7
0.1133,12.511,11.699
0.1134,12.509,11.698
0.1135,12.508,11.697
0.1136,12.507,11.696
0.1137,12.506,11.695
0.1138,12.505,11.694
0.1139,12.503,11.693
0.114,12.502,11.692
0.1141,12.501,11.69
0.1142,12.5,11.689
0.1143,12.498,11.688
0.1144,12.497,11.687
0.1145,12.496,11.686
0.1146,12.495,11.685
0.1147,12.493,11.684
0.1148,12.492,11.683
0.1149,12.491,11.682
0.115,12.49,11.681
0.1151,12.488,11.68
0.1152,12.487,11.679
0.1153,12.486,11.678
0.1154,12.485,11.677
0.1155,12.483,11.675
0.1156,12.482,11.674
0.1157,12.481,11.673
0.1158,12.48,11.672
0.1159,12.478,11.671
0.116,12.477,11.67
0.1161,12.476,11.669
0.1162,12.475,11.668
0.1163,12.474,11.667
0.1164,12.472,11.666
0.1165,12.471,11.665
0.1166,12.47,11.664
0.1167,12.469,11.663
0.1168,12.467,11.662
0.1169,12.466,11.66
0.117,12.465,11.659
0.1171,12.464,11.658
0.1172,12.462,11.657
0.1173,12.461,11.656
0.1174,12.46,11.655
0.1175,12.459,11.654
0.1176,12.457,11.653
0.1177,12.456,11.652
0.1178,12.455,11.651
0.1179,12.454,11.65
0.118,12.453,11.649
0.1181,12.451,11.648
0.1182,12.45,11.647
0.1183,12.449,11.645
0.1184,12.448,11.644
0.1185,12.446,11.643
0.1186,12.445,11.642
0.1187,12.444,11.641
0.1188,12.443,11.64
0.1189,12.441,11.639
0.119,12.44,11.638
0.1191,12.439,11.637
0.1192,12.438,11.636
0.1193,12.437,11.635
0.1194,12.435,11.634
0.1195,12.434,11.633
0.1196,12.433,11.632
0.1197,12.432,11.631
0.1198,12.43,11.629
0.1199,12.429,11.628
0.12,12.428,11.627
0.1201,12.427,11.626
0.1202,12.425,11.625
0.1203,12.424,11.624
0.1204,12.423,11.623
0.1205,12.422,11.622
0.1206,12.42,11.621
0.1207,12.419,11.62
0.1208,12.418,11.619
0.1209,12.417,11.618
0.121,12.416,11.617
0.1211,12.414,11.616
0.1212,12.413,11.615
0.1213,12.412,11.613
0.1214,12.411,11.612
0.1215,12.409,11.611
0.1216,12.408,11.61
0.1217,12.407,11.609
0.1218,12.406,11.608
0.1219,12.404,11.607
0.122,12.403,11.606
0.1221,12.402,11.605
0.1222,12.401,11.604
0.1223,12.4,11.603
0.1224,12.398,11.602
0.1225,12.397,11.601
0.1226,12.396,11.6
0.1227,12.395,11.599
0.1228,12.393,11.598
0.1229,12.392,11.596
0.123,12.391,11.595
0.1231,12.39,11.594
0.1232,12.389,11.593
0.1233,12.387,11.592
0.1234,12.386,11.591
0.1235,12.385,11.59
0.1236,12.384,11.589
0.1237,12.382,11.588
0.1238,12.381,11.587
0.1239,12.38,11.586
0.124,12.379,11.585
0.1241,12.377,11.584
0.1242,12.376,11.583
0.1243,12.375,11.582
0.1244,12.374,11.581
0.1245,12.373,11.579
0.1246,12.371,11.578
0.1247,12.37,11.577
0.1248,12.369,11.576
0.1249,12.368,11.575
0.125,12.366,11.574
0.1251,12.365,11.573
0.1252,12.364,11.572
0.1253,12.363,11.571
0.1254,12.362,11.57
0.1255,12.36,11.569
0.1256,12.359,11.568
0.1257,12.358,11.567
0.1258,12.357,11.566
0.1259,12.355,11.565
0.126,12.354,11.564
0.1261,12.353,11.563
0.1262,12.352,11.561
0.1263,12.351,11.56
0.1264,12.349,11.559
0.1265,12.348,11.558
0.1266,12.347,11.557
0.1267,12.346,11.556
0.1268,12.344,11.555
0.1269,12.343,11.554
0.127,12.342,11.553
0.1271,12.341,11.552
0.1272,12.34,11.551
0.1273,12.338,11.55
0.1274,12.337,11.549
0.1275,12.336,11.548
0.1276,12.335,11.547
0.1277,12.333,11.546
0.1278,12.332,11.545
0.1279,12.331,11.543
0.128,12.33,11.542
0.1281,12.329,11.541
0.1282,12.327,11.54
0.1283,12.326,11.539
0.1284,12.325,11.538
0.1285,12.324,11.537
0.1286,12.322,11.536
0.1287,12.321,11.535
0.1288,12.32,11.534
0.1289,12.319,11.533
0.129,12.318,11.532
0.1291,12.316,11.531
0.1292,12.315,11.53
0.1293,12.314,11.529
0.1294,12.313,11.528
0.1295,12.311,11.527
0.1296,12.31,11.526
0.1297,12.309,11.525
0.1298,12.308,11.523
0.1299,12.307,11.522
0.13,12.305,11.521
0.1301,12.304,11.52
0.1302,12.303,11.519
0.1303,12.302,11.518
0.1304,12.3,11.517
0.1305,12.299,11.516
0.1306,12.298,11.515
0.1307,12.297,11.514
0.1308,12.296,11.513
0.1309,12.294,11.512
0.131,12.293,11.511
0.1311,12.292,11.51
0.1312,12.291,11.509
0.1313,12.289,11.508
0.1314,12.288,11.507
0.1315,12.287,11.506
0.1316,12.286,11.504
0.1317,12.285,11.503
0.1318,12.283,11.502
0.1319,12.282,11.501
0.132,12.281,11.5
0.1321,12.28,11.499
0.1322,12.279,11.498
0.1323,12.277,11.497
0.1324,12.276,11.496
0.1325,12.275,11.495
0.1326,12.274,11.494
0.1327,12.272,11.493
0.1328,12.271,11.492
0.1329,12.27,11.491
0.133,12.269,11.49
0.1331,12.268,11.489
0.1332,12.266,11.488
0.1333,12.265,11.487
0.1334,12.264,11.486
0.1335,12.263,11.485
0.1336,12.261,11.483
0.1337,12.26,11.482
0.1338,12.259,11.481
0.1339,12.258,11.48
0.134,12.257,11.479
0.1341,12.255,11.478
0.1342,12.254,11.477
0.1343,12.253,11.476
0.1344,12.252,11.475
0.1345,12.251,11.474
0.1346,12.249,11.473
0.1347,12.248,11.472
0.1348,12.247,11.471
0.1349,12.246,11.47
0.135,12.244,11.469
0.1351,12.243,11.468
0.1352,12.242,11.467
0.1353,12.241,11.466
0.1354,12.24,11.465
0.1355,12.238,11.464
0.1356,12.237,11.463
0.1357,12.236,11.461
0.1358,12.235,11.46
0.1359,12.234,11.459
0.136,12.232,11.458
0.1361,12.231,11.457
0.1362,12.23,11.456
0.1363,12.229,11.455
0.1364,12.228,11.454
0.1365,12.226,11.453
0.1366,12.225,11.452
0.1367,12.224,11.451
0.1368,12.223,11.45
0.1369,12.221,11.449
0.137,12.22,11.448
0.1371,12.219,11.447
0.1372,12.218,11.446
0.1373,12.217,11.445
0.1374,12.215,11.444
0.1375,12.214,11.443
0.1376,12.213,11.442
0.1377,12.212,11.441
0.1378,12.211,11.44
0.1379,12.209,11.438
0.138,12.208,11.437
0.1381,12.207,11.436
0.1382,12.206,11.435
0.1383,12.205,11.434
0.1384,12.203,11.433
0.1385,12.202,11.432
0.1386,12.201,11.431
0.1387,12.2,11.43
0.1388,12.198,11.429
0.1389,12.197,11.428
0.139,12.196,11.427
0.1391,12.195,11.426
0.1392,12.194,11.425
0.1393,12.192,11.424
0.1394,12.191,11.423
0.1395,12.19,11.422
0.1396,12.189,11.421
0.1397,12.188,11.42
0.1398,12.186,11.419
0.1399,12.185,11.418
0.14,12.184,11.417
0.1401,12.183,11.416
0.1402,12.182,11.415
0.1403,12.18,11.413
0.1404,12.179,11.412
0.1405,12.178,11.411
0.1406,12.177,11.41
0.1407,12.176,11.409
0.1408,12.174,11.408
0.1409,12.173,11.407
0.141,12.172,11.406
0.1411,12.171,11.405
0.1412,12.169,11.404
0.1413,12.168,11.403
0.1414,12.167,11.402
0.1415,12.166,11.401
0.1416,12.165,11.4
0.1417,12.163,11.399
0.1418,12.162,11.398
0.1419,12.161,11.397
0.142,12.16,11.396
0.1421,12.159,11.395
0.1422,12.157,11.394
0.1423,12.156,11.393
0.1424,12.155,11.392
0.1425,12.154,11.391
0.1426,12.153,11.39
0.1427,12.151,11.389
0.1428,12.15,11.387
0.1429,12.149,11.386
0.143,12.148,11.385
0.1431,12.147,11.384
0.1432,12.145,11.383
0.1433,12.144,11.382
0.1434,12.143,11.381
0.1435,12.142,11.38
0.1436,12.141,11.379
0.1437,12.139,11.378
0.1438,12.138,11.377
0.1439,12.137,11.376
0.144,12.136,11.375
0.1441,12.135,11.374
0.1442,12.133,11.373
0.1443,12.132,11.372
0.1444,12.131,11.371
0.1445,12.13,11.37
0.1446,12.129,11.369
0.1447,12.127,11.368
0.1448,12.126,11.367
0.1449,12.125,11.366
0.145,12.124,11.365
0.1451,12.123,11.364
0.1452,12.121,11.363
0.1453,12.12,11.362
0.1454,12.119,11.361
0.1455,12.118,11.359
0.1456,12.117,11.358
0.1457,12.115,11.357
0.1458,12.114,11.356
0.1459,12.113,11.355
0.146,12.112,11.354
0.1461,12.111,11.353
0.1462,12.109,11.352
0.1463,12.108,11.351
0.1464,12.107,11.35
0.1465,12.106,11.349
0.1466,12.105,11.348
0.1467,12.103,11.347
0.1468,12.102,11.346
0.1469,12.101,11.345
0.147,12.1,11.344
0.1471,12.099,11.343
0.1472,12.097,11.342
0.1473,12.096,11.341
0.1474,12.095,11.34
0.1475,12.094,11.339
0.1476,12.093,11.338
0.1477,12.091,11.337
0.1478,12.09,11.336
0.1479,12.089,11.335
0.148,12.088,11.334
0.1481,12.087,11.333
0.1482,12.085,11.332
0.1483,12.084,11.331
0.1484,12.083,11.33
0.1485,12.082,11.329
0.1486,12.081,11.327
0.1487,12.079,11.326
0.1488,12.078,11.325
0.1489,12.077,11.324
0.149,12.076,11.323
0.1491,12.075,11.322
0.1492,12.073,11.321
0.1493,12.072,11.32
0.1494,12.071,11.319
0.1495,12.07,11.318
0.1496,12.069,11.317
0.1497,12.067,11.316
0.1498,12.066,11.315
0.1499,12.065,11.314
0.15,12.064,11.313
0.1501,12.063,11.312
0.1502,12.061,11.311
0.1503,12.06,11.31
0.1504,12.059,11.309
0.1505,12.058,11.308
0.1506,12.057,11.307
0.1507,12.056,11.306
0.1508,12.054,11.305
0.1509,12.053,11.304
0.151,12.052,11.303
0.1511,12.051,11.302
0.1512,12.05,11.301
0.1513,12.048,11.3
0.1514,12.047,11.299
0.1515,12.046,11.298
0.1516,12.045,11.297
0.1517,12.044,11.296
0.1518,12.042,11.295
0.1519,12.041,11.294
0.152,12.04,11.293
0.1521,12.039,11.291
0.1522,12.038,11.29
0.1523,12.036,11.289
0.1524,12.035,11.288
0.1525,12.034,11.287
0.1526,12.033,11.286
0.1527,12.032,11.285
0.1528,12.03,11.284
0.1529,12.029,11.283
0.153,12.028,11.282
0.1531,12.027,11.281
0.1532,12.026,11.28
0.1533,12.024,11.279
0.1534,12.023,11.278
0.1535,12.022,11.277
0.1536,12.021,11.276
0.1537,12.02,11.275
0.1538,12.019,11.274
0.1539,12.017,11.273
0.154,12.016,11.272
0.1541,12.015,11.271
0.1542,12.014,11.27
0.1543,12.013,11.269
0.1544,12.011,11.268
0.1545,12.01,11.267
0.1546,12.009,11.266
0.1547,12.008,11.265
0.1548,12.007,11.264
0.1549,12.005,11.263
0.155,12.004,11.262
0.1551,12.003,11.261
0.1552,12.002,11.26
0.1553,12.001,11.259
0.1554,12,11.258
0.1555,11.998,11.257
0.1556,11.997,11.256
0.1557,11.996,11.255
0.1558,11.995,11.254
0.1559,11.994,11.253
0.156,11.992,11.252
0.1561,11.991,11.251
0.1562,11.99,11.25
0.1563,11.989,11.248
0.1564,11.988,11.247
0.1565,11.986,11.246
0.1566,11.985,11.245
0.1567,11.984,11.244
0.1568,11.983,11.243
0.1569,11.982,11.242
0.157,11.981,11.241
0.1571,11.979,11.24
0.1572,11.978,11.239
0.1573,11.977,11.238
0.1574,11.976,11.237
0.1575,11.975,11.236
0.1576,11.973,11.235
0.1577,11.972,11.234
0.1578,11.971,11.233
0.1579,11.97,11.232
0.158,11.969,11.231
0.1581,11.967,11.23
0.1582,11.966,11.229
0.1583,11.965,11.228
0.1584,11.964,11.227
0.1585,11.963,11.226
0.1586,11.962,11.225
0.1587,11.96,11.224
0.1588,11.959,11.223
0.1589,11.958,11.222
0.159,11.957,11.221
0.1591,11.956,11.22
0.1592,11.954,11.219
0.1593,11.953,11.218
0.1594,11.952,11.217
0.1595,11.951,11.216
0.1596,11.95,11.215
0.1597,11.949,11.214
0.1598,11.947,11.213
0.1599,11.946,11.212
0.16,11.945,11.211
0.1601,11.944,11.21
0.1602,11.943,11.209
0.1603,11.941,11.208
0.1604,11.94,11.207
0.1605,11.939,11.206
0.1606,11.938,11.205
0.1607,11.937,11.204
0.1608,11.936,11.203
0.1609,11.934,11.202
0.161,11.933,11.201
0.1611,11.932,11.2
0.1612,11.931,11.199
0.1613,11.93,11.198
0.1614,11.928,11.197
0.1615,11.927,11.196
0.1616,11.926,11.195
0.1617,11.925,11.194
0.1618,11.924,11.192
0.1619,11.923,11.191
0.162,11.921,11.19
0.1621,11.92,11.189
0.1622,11.919,11.188
0.1623,11.918,11.187
0.1624,11.917,11.186
0.1625,11.915,11.185
0.1626,11.914,11.184
0.1627,11.913,11.183
0.1628,11.912,11.182
0.1629,11.911,11.181
0.163,11.91,11.18
0.1631,11.908,11.179
0.1632,11.907,11.178
0.1633,11.906,11.177
0.1634,11.905,11.176
0.1635,11.904,11.175
0.1636,11.902,11.174
0.1637,11.901,11.173
0.1638,11.9,11.172
0.1639,11.899,11.171
0.164,11.898,11.17
0.1641,11.897,11.169
0.1642,11.895,11.168
0.1643,11.894,11.167
0.1644,11.893,11.166
0.1645,11.892,11.165
0.1646,11.891,11.164
0.1647,11.89,11.163
0.1648,11.888,11.162
0.1649,11.887,11.161
0.165,11.886,11.16
0.1651,11.885,11.159
0.1652,11.884,11.158
0.1653,11.882,11.157
0.1654,11.881,11.156
0.1655,11.88,11.155
0.1656,11.879,11.154
0.1657,11.878,11.153
0.1658,11.877,11.152
0.1659,11.875,11.151
0.166,11.874,11.15
0.1661,11.873,11.149
0.1662,11.872,11.148
0.1663,11.871,11.147
0.1664,11.87,11.146
0.1665,11.868,11.145
0.1666,11.867,11.144
0.1667,11.866,11.143
0.1668,11.865,11.142
0.1669,11.864,11.141
0.167,11.862,11.14
0.1671,11.861,11.139
0.1672,11.86,11.138
0.1673,11.859,11.137
0.1674,11.858,11.136
0.1675,11.857,11.135
0.1676,11.855,11.134
0.1677,11.854,11.133
0.1678,11.853,11.132
0.1679,11.852,11.131
0.168,11.851,11.13
0.1681,11.85,11.129
0.1682,11.848,11.128
0.1683,11.847,11.127
0.1684,11.846,11.126
0.1685,11.845,11.125
0.1686,11.844,11.124
0.1687,11.843,11.123
0.1688,11.841,11.122
0.1689,11.84,11.121
0.169,11.839,11.12
0.1691,11.838,11.119
0.1692,11.837,11.118
0.1693,11.835,11.117
0.1694,11.834,11.116
0.1695,11.833,11.115
0.1696,11.832,11.114
0.1697,11.831,11.113
0.1698,11.83,11.112
0.1699,11.828,11.111
0.17,11.827,11.11
0.1701,11.826,11.109
0.1702,11.825,11.108
0.1703,11.824,11.107
0.1704,11.823,11.106
0.1705,11.821,11.105
0.1706,11.82,11.104
0.1707,11.819,11.103
0.1708,11.818,11.102
0.1709,11.817,11.101
0.171,11.816,11.1
0.1711,11.814,11.099
0.1712,11.813,11.098
0.1713,11.812,11.097
0.1714,11.811,11.096
0.1715,11.81,11.095
0.1716,11.809,11.094
0.1717,11.807,11.093
0.1718,11.806,11.092
0.1719,11.805,11.091
0.172,11.804,11.09
0.1721,11.803,11.089
0.1722,11.802,11.088
0.1723,11.8,11.087
0.1724,11.799,11.086
0.1725,11.798,11.085
0.1726,11.797,11.084
0.1727,11.796,11.083
0.1728,11.795,11.082
0.1729,11.793,11.081
0.173,11.792,11.08
0.1731,11.791,11.079
0.1732,11.79,11.078
0.1733,11.789,11.077
0.1734,11.788,11.076
0.1735,11.786,11.075
0.1736,11.785,11.074
0.1737,11.784,11.073
0.1738,11.783,11.072
0.1739,11.782,11.071
0.174,11.781,11.07
0.1741,11.779,11.069
0.1742,11.778,11.068
0.1743,11.777,11.067
0.1744,11.776,11.066
0.1745,11.775,11.065
0.1746,11.774,11.064
0.1747,11.772,11.063
0.1748,11.771,11.062
0.1749,11.77,11.061
0.175,11.769,11.06
0.1751,11.768,11.059
0.1752,11.767,11.058
0.1753,11.765,11.057
0.1754,11.764,11.056
0.1755,11.763,11.055
0.1756,11.762,11.054
0.1757,11.761,11.053
0.1758,11.76,11.052
0.1759,11.758,11.051
0.176,11.757,11.05
0.1761,11.756,11.049
0.1762,11.755,11.048
0.1763,11.754,11.047
0.1764,11.753,11.046
0.1765,11.751,11.045
0.1766,11.75,11.044
0.1767,11.749,11.043
0.1768,11.748,11.042
0.1769,11.747,11.041
0.177,11.746,11.04
0.1771,11.744,11.039
0.1772,11.743,11.038
0.1773,11.742,11.037
0.1774,11.741,11.036
0.1775,11.74,11.035
0.1776,11.739,11.034
0.1777,11.737,11.033
0.1778,11.736,11.032
0.1779,11.735,11.031
0.178,11.734,11.03
0.1781,11.733,11.029
0.1782,11.732,11.028
0.1783,11.731,11.027
0.1784,11.729,11.026
0.1785,11.728,11.025
0.1786,11.727,11.024
0.1787,11.726,11.023
0.1788,11.725,11.022
0.1789,11.724,11.021
0.179,11.722,11.02
0.1791,11.721,11.019
0.1792,11.72,11.018
0.1793,11.719,11.017
0.1794,11.718,11.016
0.1795,11.717,11.015
0.1796,11.715,11.014
0.1797,11.714,11.013
0.1798,11.713,11.012
0.1799,11.712,11.011
0.18,11.711,11.01
0.1801,11.71,11.009
0.1802,11.708,11.008
0.1803,11.707,11.007
0.1804,11.706,11.006
0.1805,11.705,11.005
0.1806,11.704,11.004
0.1807,11.703,11.003
0.1808,11.702,11.002
0.1809,11.7,11.001
0.181,11.699,11
0.1811,11.698,10.999
0.1812,11.697,10.998
0.1813,11.696,10.997
0.1814,11.695,10.996
0.1815,11.693,10.995
0.1816,11.692,10.994
0.1817,11.691,10.993
0.1818,11.69,10.992
0.1819,11.689,10.991
0.182,11.688,10.99
0.1821,11.686,10.989
0.1822,11.685,10.988
0.1823,11.684,10.987
0.1824,11.683,10.986
0.1825,11.682,10.985
0.1826,11.681,10.984
0.1827,11.68,10.983
0.1828,11.678,10.982
0.1829,11.677,10.981
0.183,11.676,10.98
0.1831,11.675,10.979
0.1832,11.674,10.978
0.1833,11.673,10.977
0.1834,11.671,10.976
0.1835,11.67,10.975
0.1836,11.669,10.974
0.1837,11.668,10.973
0.1838,11.667,10.972
0.1839,11.666,10.971
0.184,11.665,10.97
0.1841,11.663,10.969
0.1842,11.662,10.968
0.1843,11.661,10.967
0.1844,11.66,10.966
0.1845,11.659,10.965
0.1846,11.658,10.964
0.1847,11.656,10.963
0.1848,11.655,10.962
0.1849,11.654,10.961
0.185,11.653,10.96
0.1851,11.652,10.959
0.1852,11.651,10.958
0.1853,11.65,10.957
0.1854,11.648,10.956
0.1855,11.647,10.955
0.1856,11.646,10.954
0.1857,11.645,10.953
0.1858,11.644,10.953
0.1859,11.643,10.952
0.186,11.641,10.951
0.1861,11.64,10.95
0.1862,11.639,10.949
0.1863,11.638,10.948
0.1864,11.637,10.947
0.1865,11.636,10.946
0.1866,11.635,10.945
0.1867,11.633,10.944
0.1868,11.632,10.943
0.1869,11.631,10.942
0.187,11.63,10.941
0.1871,11.629,10.94
0.1872,11.628,10.939
0.1873,11.626,10.938
0.1874,11.625,10.937
0.1875,11.624,10.936
0.1876,11.623,10.935
0.1877,11.622,10.934
0.1878,11.621,10.933
0.1879,11.62,10.932
0.188,11.618,10.931
0.1881,11.617,10.93
0.1882,11.616,10.929
0.1883,11.615,10.928
0.1884,11.614,10.927
0.1885,11.613,10.926
0.1886,11.612,10.925
0.1887,11.61,10.924
0.1888,11.609,10.923
0.1889,11.608,10.922
0.189,11.607,10.921
0.1891,11.606,10.92
0.1892,11.605,10.919
0.1893,11.604,10.918
0.1894,11.602,10.917
0.1895,11.601,10.916
0.1896,11.6,10.915
0.1897,11.599,10.914
0.1898,11.598,10.913
0.1899,11.597,10.912
0.19,11.595,10.911
0.1901,11.594,10.91
0.1902,11.593,10.909
0.1903,11.592,10.908
0.1904,11.591,10.907
0.1905,11.59,10.906
0.1906,11.589,10.905
0.1907,11.587,10.904
0.1908,11.586,10.903
0.1909,11.585,10.902
0.191,11.584,10.901
0.1911,11.583,10.9
0.1912,11.582,10.899
0.1913,11.581,10.898
0.1914,11.579,10.898
0.1915,11.578,10.897
0.1916,11.577,10.896
0.1917,11.576,10.895
0.1918,11.575,10.894
0.1919,11.574,10.893
0.192,11.573,10.892
0.1921,11.571,10.891
0.1922,11.57,10.89
0.1923,11.569,10.889
0.1924,11.568,10.888
0.1925,11.567,10.887
0.1926,11.566,10.886
0.1927,11.565,10.885
0.1928,11.563,10.884
0.1929,11.562,10.883
0.193,11.561,10.882
0.1931,11.56,10.881
0.1932,11.559,10.88
0.1933,11.558,10.879
0.1934,11.557,10.878
0.1935,11.555,10.877
0.1936,11.554,10.876
0.1937,11.553,10.875
0.1938,11.552,10.874
0.1939,11.551,10.873
0.194,11.55,10.872
0.1941,11.549,10.871
0.1942,11.547,10.87
0.1943,11.546,10.869
0.1944,11.545,10.868
0.1945,11.544,10.867
0.1946,11.543,10.866
0.1947,11.542,10.865
0.1948,11.541,10.864
0.1949,11.539,10.863
0.195,11.538,10.862
0.1951,11.537,10.861
0.1952,11.536,10.86
0.1953,11.535,10.859
0.1954,11.534,10.858
0.1955,11.533,10.857
0.1956,11.531,10.857
0.1957,11.53,10.856
0.1958,11.529,10.855
0.1959,11.528,10.854
0.196,11.527,10.853
0.1961,11.526,10.852
0.1962,11.525,10.851
0.1963,11.523,10.85
0.1964,11.522,10.849
0.1965,11.521,10.848
0.1966,11.52,10.847
0.1967,11.519,10.846
0.1968,11.518,10.845
0.1969,11.517,10.844
0.197,11.515,10.843
0.1971,11.514,10.842
0.1972,11.513,10.841
0.1973,11.512,10.84
0.1974,11.511,10.839
0.1975,11.51,10.838
0.1976,11.509,10.837
0.1977,11.507,10.836
0.1978,11.506,10.835
0.1979,11.505,10.834
0.198,11.504,10.833
0.1981,11.503,10.832
0.1982,11.502,10.831
0.1983,11.501,10.83
0.1984,11.5,10.829
0.1985,11.498,10.828
0.1986,11.497,10.827
0.1987,11.496,10.826
0.1988,11.495,10.825
0.1989,11.494,10.824
0.199,11.493,10.823
0.1991,11.492,10.822
0.1992,11.49,10.822
0.1993,11.489,10.821
0.1994,11.488,10.82
0.1995,11.487,10.819
0.1996,11.486,10.818
0.1997,11.485,10.817
0.1998,11.484,10.816
0.1999,11.482,10.815
0.2,11.481,10.814
0.2001,11.48,10.813
0.2002,11.479,10.812
0.2003,11.478,10.811
0.2004,11.477,10.81
0.2005,11.476,10.809
0.2006,11.475,10.808
0.2007,11.473,10.807
0.2008,11.472,10.806
0.2009,11.471,10.805
0.201,11.47,10.804
0.2011,11.469,10.803
0.2012,11.468,10.802
0.2013,11.467,10.801
0.2014,11.465,10.8
0.2015,11.464,10.799
0.2016,11.463,10.798
0.2017,11.462,10.797
0.2018,11.461,10.796
0.2019,11.46,10.795
0.202,11.459,10.794
0.2021,11.458,10.793
0.2022,11.456,10.793
0.2023,11.455,10.792
0.2024,11.454,10.791
0.2025,11.453,10.79
0.2026,11.452,10.789
0.2027,11.451,10.788
0.2028,11.45,10.787
0.2029,11.448,10.786
0.203,11.447,10.785
0.2031,11.446,10.784
0.2032,11.445,10.783
0.2033,11.444,10.782
0.2034,11.443,10.781
0.2035,11.442,10.78
0.2036,11.441,10.779
0.2037,11.439,10.778
0.2038,11.438,10.777
0.2039,11.437,10.776
0.204,11.436,10.775
0.2041,11.435,10.774
0.2042,11.434,10.773
0.2043,11.433,10.772
0.2044,11.431,10.771
0.2045,11.43,10.77
0.2046,11.429,10.769
0.2047,11.428,10.768
0.2048,11.427,10.767
0.2049,11.426,10.766
0.205,11.425,10.766
0.2051,11.424,10.765
0.2052,11.422,10.764
0.2053,11.421,10.763
0.2054,11.42,10.762
0.2055,11.419,10.761
0.2056,11.418,10.76
0.2057,11.417,10.759
0.2058,11.416,10.758
0.2059,11.415,10.757
0.206,11.413,10.756
0.2061,11.412,10.755
0.2062,11.411,10.754
0.2063,11.41,10.753
0.2064,11.409,10.752
0.2065,11.408,10.751
0.2066,11.407,10.75
0.2067,11.406,10.749
0.2068,11.404,10.748
0.2069,11.403,10.747
0.207,11.402,10.746
0.2071,11.401,10.745
0.2072,11.4,10.744
0.2073,11.399,10.743
0.2074,11.398,10.742
0.2075,11.396,10.741
0.2076,11.395,10.741
0.2077,11.394,10.74
0.2078,11.393,10.739
0.2079,11.392,10.738
0.208,11.391,10.737
0.2081,11.39,10.736
0.2082,11.389,10.735
0.2083,11.387,10.734
0.2084,11.386,10.733
0.2085,11.385,10.732
0.2086,11.384,10.731
0.2087,11.383,10.73
0.2088,11.382,10.729
0.2089,11.381,10.728
0.209,11.38,10.727
0.2091,11.378,10.726
0.2092,11.377,10.725
0.2093,11.376,10.724
0.2094,11.375,10.723
0.2095,11.374,10.722
0.2096,11.373,10.721
0.2097,11.372,10.72
0.2098,11.371,10.719
0.2099,11.369,10.718
0.21,11.368,10.718
0.2101,11.367,10.717
0.2102,11.366,10.716
0.2103,11.365,10.715
0.2104,11.364,10.714
0.2105,11.363,10.713
0.2106,11.362,10.712
0.2107,11.36,10.711
0.2108,11.359,10.71
0.2109,11.358,10.709
0.211,11.357,10.708
0.2111,11.356,10.707
0.2112,11.355,10.706
0.2113,11.354,10.705
0.2114,11.353,10.704
0.2115,11.351,10.703
0.2116,11.35,10.702
0.2117,11.349,10.701
0.2118,11.348,10.7
0.2119,11.347,10.699
0.212,11.346,10.698
0.2121,11.345,10.697
0.2122,11.344,10.697
0.2123,11.343,10.696
0.2124,11.341,10.695
0.2125,11.34,10.694
0.2126,11.339,10.693
0.2127,11.338,10.692
0.2128,11.337,10.691
0.2129,11.336,10.69
0.213,11.335,10.689
0.2131,11.334,10.688
0.2132,11.332,10.687
0.2133,11.331,10.686
0.2134,11.33,10.685
0.2135,11.329,10.684
0.2136,11.328,10.683
0.2137,11.327,10.682
0.2138,11.326,10.681
0.2139,11.325,10.68
0.214,11.323,10.679
0.2141,11.322,10.678
0.2142,11.321,10.677
0.2143,11.32,10.677
0.2144,11.319,10.676
0.2145,11.318,10.675
0.2146,11.317,10.674
0.2147,11.316,10.673
0.2148,11.315,10.672
0.2149,11.313,10.671
0.215,11.312,10.67
0.2151,11.311,10.669
0.2152,11.31,10.668
0.2153,11.309,10.667
0.2154,11.308,10.666
0.2155,11.307,10.665
0.2156,11.306,10.664
0.2157,11.304,10.663
0.2158,11.303,10.662
0.2159,11.302,10.661
0.216,11.301,10.66
0.2161,11.3,10.659
0.2162,11.299,10.658
0.2163,11.298,10.657
0.2164,11.297,10.657
0.2165,11.296,10.656
0.2166,11.294,10.655
0.2167,11.293,10.654
0.2168,11.292,10.653
