time,prey,pred
3.566,61.202,40.534
3.567,61.167,40.561
3.568,61.132,40.588
3.569,61.097,40.614
3.57,61.062,40.641
3.571,61.026,40.668
3.572,60.991,40.694
3.573,60.956,40.721
3.574,60.92,40.748
3.575,60.885,40.774
3.576,60.85,40.801
3.577,60.814,40.828
3.578,60.779,40.854
3.579,60.744,40.881
3.58,60.708,40.907
3.581,60.673,40.934
3.582,60.637,40.96
3.583,60.602,40.987
3.584,60.566,41.013
3.585,60.531,41.039
3.586,60.495,41.066
3.587,60.459,41.092
3.588,60.424,41.119
3.589,60.388,41.145
3.59,60.353,41.171
3.591,60.317,41.197
3.592,60.281,41.224
3.593,60.246,41.25
3.594,60.21,41.276
3.595,60.174,41.302
3.596,60.138,41.329
3.597,60.103,41.355
3.598,60.067,41.381
3.599,60.031,41.407
3.6,59.995,41.433
3.601,59.959,41.459
3.602,59.923,41.485
3.603,59.887,41.511
3.604,59.851,41.537
3.605,59.816,41.563
3.606,59.78,41.589
3.607,59.744,41.615
3.608,59.708,41.641
3.609,59.672,41.667
3.61,59.636,41.693
3.611,59.6,41.718
3.612,59.563,41.744
3.613,59.527,41.77
3.614,59.491,41.796
3.615,59.455,41.822
3.616,59.419,41.847
3.617,59.383,41.873
3.618,59.347,41.899
3.619,59.31,41.924
3.62,59.274,41.95
3.621,59.238,41.975
3.622,59.202,42.001
3.623,59.166,42.027
3.624,59.129,42.052
3.625,59.093,42.078
3.626,59.057,42.103
3.627,59.02,42.128
3.628,58.984,42.154
3.629,58.948,42.179
3.63,58.911,42.205
3.631,58.875,42.23
3.632,58.838,42.255
3.633,58.802,42.281
3.634,58.766,42.306
3.635,58.729,42.331
3.636,58.693,42.356
3.637,58.656,42.382
3.638,58.62,42.407
3.639,58.583,42.432
3.64,58.547,42.457
3.641,58.51,42.482
3.642,58.474,42.507
3.643,58.437,42.532
3.644,58.4,42.557
3.645,58.364,42.582
3.646,58.327,42.607
3.647,58.29,42.632
3.648,58.254,42.657
3.649,58.217,42.682
3.65,58.18,42.707
3.651,58.144,42.732
3.652,58.107,42.756
3.653,58.07,42.781
3.654,58.034,42.806
3.655,57.997,42.831
3.656,57.96,42.855
3.657,57.923,42.88
3.658,57.886,42.905
3.659,57.85,42.929
3.66,57.813,42.954
3.661,57.776,42.978
3.662,57.739,43.003
3.663,57.702,43.028
3.664,57.665,43.052
3.665,57.629,43.076
3.666,57.592,43.101
3.667,57.555,43.125
3.668,57.518,43.15
3.669,57.481,43.174
3.67,57.444,43.198
3.671,57.407,43.223
3.672,57.37,43.247
3.673,57.333,43.271
3.674,57.296,43.295
3.675,57.259,43.319
3.676,57.222,43.344
3.677,57.185,43.368
3.678,57.148,43.392
3.679,57.111,43.416
3.68,57.074,43.44
3.681,57.037,43.464
3.682,57,43.488
3.683,56.963,43.512
3.684,56.925,43.536
3.685,56.888,43.56
3.686,56.851,43.584
3.687,56.814,43.607
3.688,56.777,43.631
3.689,56.74,43.655
3.69,56.703,43.679
3.691,56.665,43.702
3.692,56.628,43.726
3.693,56.591,43.75
3.694,56.554,43.773
3.695,56.516,43.797
3.696,56.479,43.821
3.697,56.442,43.844
3.698,56.405,43.868
3.699,56.367,43.891
3.7,56.33,43.915
3.701,56.293,43.938
3.702,56.256,43.961
3.703,56.218,43.985
3.704,56.181,44.008
3.705,56.144,44.031
3.706,56.106,44.055
3.707,56.069,44.078
3.708,56.032,44.101
3.709,55.994,44.124
3.71,55.957,44.147
3.711,55.92,44.171
3.712,55.882,44.194
3.713,55.845,44.217
3.714,55.807,44.24
3.715,55.77,44.263
3.716,55.732,44.286
3.717,55.695,44.309
3.718,55.658,44.332
3.719,55.62,44.354
3.72,55.583,44.377
3.721,55.545,44.4
3.722,55.508,44.423
3.723,55.47,44.446
3.724,55.433,44.468
3.725,55.395,44.491
3.726,55.358,44.514
3.727,55.32,44.536
3.728,55.283,44.559
3.729,55.245,44.581
3.73,55.208,44.604
3.731,55.17,44.626
3.732,55.133,44.649
3.733,55.095,44.671
3.734,55.058,44.694
3.735,55.02,44.716
3.736,54.983,44.738
3.737,54.945,44.761
3.738,54.907,44.783
3.739,54.87,44.805
3.74,54.832,44.827
3.741,54.795,44.85
3.742,54.757,44.872
3.743,54.719,44.894
3.744,54.682,44.916
3.745,54.644,44.938
3.746,54.607,44.96
3.747,54.569,44.982
3.748,54.531,45.004
3.749,54.494,45.026
3.75,54.456,45.048
3.751,54.418,45.07
3.752,54.381,45.091
3.753,54.343,45.113
3.754,54.305,45.135
3.755,54.268,45.157
3.756,54.23,45.178
3.757,54.192,45.2
3.758,54.155,45.222
3.759,54.117,45.243
3.76,54.079,45.265
3.761,54.042,45.286
3.762,54.004,45.308
3.763,53.966,45.329
3.764,53.929,45.351
3.765,53.891,45.372
3.766,53.853,45.393
3.767,53.815,45.415
3.768,53.778,45.436
3.769,53.74,45.457
3.77,53.702,45.478
3.771,53.664,45.499
3.772,53.627,45.521
3.773,53.589,45.542
3.774,53.551,45.563
3.775,53.514,45.584
3.776,53.476,45.605
3.777,53.438,45.626
3.778,53.4,45.647
3.779,53.363,45.668
3.78,53.325,45.689
3.781,53.287,45.709
3.782,53.249,45.73
3.783,53.212,45.751
3.784,53.174,45.772
3.785,53.136,45.792
3.786,53.098,45.813
3.787,53.06,45.834
3.788,53.023,45.854
3.789,52.985,45.875
3.79,52.947,45.895
3.791,52.909,45.916
3.792,52.872,45.936
3.793,52.834,45.957
3.794,52.796,45.977
3.795,52.758,45.997
3.796,52.72,46.018
3.797,52.683,46.038
3.798,52.645,46.058
3.799,52.607,46.078
3.8,52.569,46.098
3.801,52.531,46.119
3.802,52.494,46.139
3.803,52.456,46.159
3.804,52.418,46.179
3.805,52.38,46.199
3.806,52.343,46.219
3.807,52.305,46.239
3.808,52.267,46.258
3.809,52.229,46.278
3.81,52.191,46.298
3.811,52.154,46.318
3.812,52.116,46.338
3.813,52.078,46.357
3.814,52.04,46.377
3.815,52.002,46.397
3.816,51.965,46.416
3.817,51.927,46.436
3.818,51.889,46.455
3.819,51.851,46.475
3.82,51.813,46.494
3.821,51.776,46.514
3.822,51.738,46.533
3.823,51.7,46.552
3.824,51.662,46.572
3.825,51.625,46.591
3.826,51.587,46.61
3.827,51.549,46.629
3.828,51.511,46.648
3.829,51.473,46.667
3.83,51.436,46.687
3.831,51.398,46.706
3.832,51.36,46.725
3.833,51.322,46.744
3.834,51.285,46.762
3.835,51.247,46.781
3.836,51.209,46.8
3.837,51.171,46.819
3.838,51.134,46.838
3.839,51.096,46.856
3.84,51.058,46.875
3.841,51.02,46.894
3.842,50.983,46.912
3.843,50.945,46.931
3.844,50.907,46.95
3.845,50.869,46.968
3.846,50.832,46.987
3.847,50.794,47.005
3.848,50.756,47.023
3.849,50.718,47.042
3.85,50.681,47.06
3.851,50.643,47.078
3.852,50.605,47.097
3.853,50.567,47.115
3.854,50.53,47.133
3.855,50.492,47.151
3.856,50.454,47.169
3.857,50.417,47.187
3.858,50.379,47.205
3.859,50.341,47.223
3.86,50.304,47.241
3.861,50.266,47.259
3.862,50.228,47.277
3.863,50.191,47.295
3.864,50.153,47.312
3.865,50.115,47.33
3.866,50.078,47.348
3.867,50.04,47.366
3.868,50.002,47.383
3.869,49.965,47.401
3.87,49.927,47.418
3.871,49.889,47.436
3.872,49.852,47.453
3.873,49.814,47.471
3.874,49.776,47.488
3.875,49.739,47.505
3.876,49.701,47.523
3.877,49.664,47.54
3.878,49.626,47.557
3.879,49.588,47.574
3.88,49.551,47.592
3.881,49.513,47.609
3.882,49.476,47.626
3.883,49.438,47.643
3.884,49.4,47.66
3.885,49.363,47.677
3.886,49.325,47.694
3.887,49.288,47.711
3.888,49.25,47.727
3.889,49.213,47.744
3.89,49.175,47.761
3.891,49.138,47.778
3.892,49.1,47.794
3.893,49.063,47.811
3.894,49.025,47.828
3.895,48.988,47.844
3.896,48.95,47.861
3.897,48.913,47.877
3.898,48.875,47.894
3.899,48.838,47.91
3.9,48.8,47.926
3.901,48.763,47.943
3.902,48.725,47.959
3.903,48.688,47.975
3.904,48.65,47.991
3.905,48.613,48.008
3.906,48.576,48.024
3.907,48.538,48.04
3.908,48.501,48.056
3.909,48.463,48.072
3.91,48.426,48.088
3.911,48.389,48.104
3.912,48.351,48.12
3.913,48.314,48.136
3.914,48.276,48.151
3.915,48.239,48.167
3.916,48.202,48.183
3.917,48.164,48.198
3.918,48.127,48.214
3.919,48.09,48.23
3.92,48.052,48.245
3.921,48.015,48.261
3.922,47.978,48.276
3.923,47.941,48.292
3.924,47.903,48.307
3.925,47.866,48.322
3.926,47.829,48.338
3.927,47.792,48.353
3.928,47.754,48.368
3.929,47.717,48.383
3.93,47.68,48.399
3.931,47.643,48.414
3.932,47.605,48.429
3.933,47.568,48.444
3.934,47.531,48.459
3.935,47.494,48.474
3.936,47.457,48.489
3.937,47.42,48.503
3.938,47.382,48.518
3.939,47.345,48.533
3.94,47.308,48.548
3.941,47.271,48.562
3.942,47.234,48.577
3.943,47.197,48.592
3.944,47.16,48.606
3.945,47.123,48.621
3.946,47.086,48.635
3.947,47.049,48.65
3.948,47.012,48.664
3.949,46.975,48.678
3.95,46.938,48.693
3.951,46.901,48.707
3.952,46.864,48.721
3.953,46.827,48.735
3.954,46.79,48.75
3.955,46.753,48.764
3.956,46.716,48.778
3.957,46.679,48.792
3.958,46.642,48.806
3.959,46.605,48.82
3.96,46.568,48.834
3.961,46.531,48.848
3.962,46.494,48.861
3.963,46.457,48.875
3.964,46.42,48.889
3.965,46.384,48.903
3.966,46.347,48.916
3.967,46.31,48.93
3.968,46.273,48.943
3.969,46.236,48.957
3.97,46.2,48.97
3.971,46.163,48.984
3.972,46.126,48.997
3.973,46.089,49.011
3.974,46.052,49.024
3.975,46.016,49.037
3.976,45.979,49.05
3.977,45.942,49.064
3.978,45.906,49.077
3.979,45.869,49.09
3.98,45.832,49.103
3.981,45.796,49.116
3.982,45.759,49.129
3.983,45.722,49.142
3.984,45.686,49.155
3.985,45.649,49.167
3.986,45.613,49.18
3.987,45.576,49.193
3.988,45.539,49.206
3.989,45.503,49.218
3.99,45.466,49.231
3.991,45.43,49.244
3.992,45.393,49.256
3.993,45.357,49.269
3.994,45.32,49.281
3.995,45.284,49.294
3.996,45.247,49.306
3.997,45.211,49.318
3.998,45.174,49.331
3.999,45.138,49.343
4,45.102,49.355
4.001,45.065,49.367
4.002,45.029,49.379
4.003,44.993,49.391
4.004,44.956,49.403
4.005,44.92,49.415
4.006,44.884,49.427
4.007,44.847,49.439
4.008,44.811,49.451
4.009,44.775,49.463
4.01,44.738,49.475
4.011,44.702,49.486
4.012,44.666,49.498
4.013,44.63,49.51
4.014,44.594,49.521
4.015,44.557,49.533
4.016,44.521,49.544
4.017,44.485,49.556
4.018,44.449,49.567
4.019,44.413,49.579
4.02,44.377,49.59
4.021,44.341,49.601
4.022,44.305,49.613
4.023,44.268,49.624
4.024,44.232,49.635
4.025,44.196,49.646
4.026,44.16,49.657
4.027,44.124,49.668
4.028,44.088,49.679
4.029,44.052,49.69
4.03,44.016,49.701
4.031,43.981,49.712
4.032,43.945,49.723
4.033,43.909,49.734
4.034,43.873,49.744
4.035,43.837,49.755
4.036,43.801,49.766
4.037,43.765,49.776
4.038,43.729,49.787
4.039,43.694,49.797
4.04,43.658,49.808
4.041,43.622,49.818
4.042,43.586,49.829
4.043,43.551,49.839
4.044,43.515,49.849
4.045,43.479,49.859
4.046,43.444,49.87
4.047,43.408,49.88
4.048,43.372,49.89
4.049,43.337,49.9
4.05,43.301,49.91
4.051,43.265,49.92
4.052,43.23,49.93
4.053,43.194,49.94
4.054,43.159,49.95
4.055,43.123,49.96
4.056,43.088,49.969
4.057,43.052,49.979
4.058,43.017,49.989
4.059,42.981,49.998
4.06,42.946,50.008
4.061,42.91,50.018
4.062,42.875,50.027
4.063,42.839,50.037
4.064,42.804,50.046
4.065,42.769,50.055
4.066,42.733,50.065
4.067,42.698,50.074
4.068,42.663,50.083
4.069,42.628,50.092
4.07,42.592,50.102
4.071,42.557,50.111
4.072,42.522,50.12
4.073,42.487,50.129
4.074,42.451,50.138
4.075,42.416,50.147
4.076,42.381,50.156
4.077,42.346,50.164
4.078,42.311,50.173
4.079,42.276,50.182
4.08,42.241,50.191
4.081,42.206,50.199
4.082,42.171,50.208
4.083,42.136,50.217
4.084,42.101,50.225
4.085,42.066,50.234
4.086,42.031,50.242
4.087,41.996,50.25
4.088,41.961,50.259
4.089,41.926,50.267
4.09,41.891,50.275
4.091,41.856,50.284
4.092,41.821,50.292
4.093,41.786,50.3
4.094,41.752,50.308
4.095,41.717,50.316
4.096,41.682,50.324
4.097,41.647,50.332
4.098,41.613,50.34
4.099,41.578,50.348
4.1,41.543,50.356
4.101,41.509,50.364
4.102,41.474,50.371
4.103,41.439,50.379
4.104,41.405,50.387
4.105,41.37,50.394
4.106,41.336,50.402
4.107,41.301,50.409
4.108,41.266,50.417
4.109,41.232,50.424
4.11,41.197,50.432
4.111,41.163,50.439
4.112,41.129,50.446
4.113,41.094,50.454
4.114,41.06,50.461
4.115,41.025,50.468
4.116,40.991,50.475
4.117,40.957,50.482
4.118,40.922,50.489
4.119,40.888,50.496
4.12,40.854,50.503
4.121,40.82,50.51
4.122,40.785,50.517
4.123,40.751,50.524
4.124,40.717,50.53
4.125,40.683,50.537
4.126,40.649,50.544
4.127,40.615,50.55
4.128,40.58,50.557
4.129,40.546,50.564
4.13,40.512,50.57
4.131,40.478,50.577
4.132,40.444,50.583
4.133,40.41,50.589
4.134,40.376,50.596
4.135,40.342,50.602
4.136,40.308,50.608
4.137,40.274,50.614
4.138,40.241,50.621
4.139,40.207,50.627
4.14,40.173,50.633
4.141,40.139,50.639
4.142,40.105,50.645
4.143,40.072,50.651
4.144,40.038,50.656
4.145,40.004,50.662
4.146,39.97,50.668
4.147,39.937,50.674
4.148,39.903,50.68
4.149,39.869,50.685
4.15,39.836,50.691
4.151,39.802,50.696
4.152,39.769,50.702
4.153,39.735,50.707
4.154,39.702,50.713
4.155,39.668,50.718
4.156,39.635,50.724
4.157,39.601,50.729
4.158,39.568,50.734
4.159,39.534,50.739
4.16,39.501,50.745
4.161,39.468,50.75
4.162,39.434,50.755
4.163,39.401,50.76
4.164,39.368,50.765
4.165,39.334,50.77
4.166,39.301,50.775
4.167,39.268,50.779
4.168,39.235,50.784
4.169,39.202,50.789
4.17,39.168,50.794
4.171,39.135,50.798
4.172,39.102,50.803
4.173,39.069,50.808
4.174,39.036,50.812
4.175,39.003,50.817
4.176,38.97,50.821
4.177,38.937,50.826
4.178,38.904,50.83
4.179,38.871,50.834
4.18,38.838,50.839
4.181,38.805,50.843
4.182,38.773,50.847
4.183,38.74,50.851
4.184,38.707,50.855
4.185,38.674,50.859
4.186,38.641,50.863
4.187,38.609,50.867
4.188,38.576,50.871
4.189,38.543,50.875
4.19,38.511,50.879
4.191,38.478,50.883
4.192,38.445,50.887
4.193,38.413,50.89
4.194,38.38,50.894
4.195,38.348,50.898
4.196,38.315,50.901
4.197,38.283,50.905
4.198,38.25,50.908
4.199,38.218,50.912
4.2,38.185,50.915
4.201,38.153,50.918
4.202,38.121,50.922
4.203,38.088,50.925
4.204,38.056,50.928
4.205,38.024,50.931
4.206,37.991,50.934
4.207,37.959,50.938
4.208,37.927,50.941
4.209,37.895,50.944
4.21,37.863,50.947
4.211,37.83,50.95
4.212,37.798,50.952
4.213,37.766,50.955
4.214,37.734,50.958
4.215,37.702,50.961
4.216,37.67,50.963
4.217,37.638,50.966
4.218,37.606,50.969
4.219,37.574,50.971
4.22,37.542,50.974
4.221,37.511,50.976
4.222,37.479,50.979
4.223,37.447,50.981
4.224,37.415,50.983
4.225,37.383,50.986
4.226,37.352,50.988
4.227,37.32,50.99
4.228,37.288,50.992
4.229,37.257,50.994
4.23,37.225,50.997
4.231,37.193,50.999
4.232,37.162,51.001
4.233,37.13,51.003
4.234,37.099,51.004
4.235,37.067,51.006
4.236,37.036,51.008
4.237,37.004,51.01
4.238,36.973,51.012
4.239,36.941,51.013
4.24,36.91,51.015
4.241,36.879,51.017
4.242,36.847,51.018
4.243,36.816,51.02
4.244,36.785,51.021
4.245,36.754,51.023
4.246,36.722,51.024
4.247,36.691,51.025
4.248,36.66,51.027
4.249,36.629,51.028
4.25,36.598,51.029
4.251,36.567,51.03
4.252,36.536,51.031
4.253,36.505,51.032
4.254,36.474,51.033
4.255,36.443,51.034
4.256,36.412,51.035
4.257,36.381,51.036
4.258,36.35,51.037
4.259,36.319,51.038
4.26,36.288,51.039
4.261,36.258,51.039
4.262,36.227,51.04
4.263,36.196,51.041
4.264,36.165,51.041
4.265,36.135,51.042
4.266,36.104,51.042
4.267,36.074,51.043
4.268,36.043,51.043
4.269,36.012,51.044
4.27,35.982,51.044
4.271,35.951,51.044
4.272,35.921,51.045
4.273,35.89,51.045
4.274,35.86,51.045
4.275,35.83,51.045
4.276,35.799,51.045
4.277,35.769,51.045
4.278,35.739,51.045
4.279,35.708,51.045
4.28,35.678,51.045
4.281,35.648,51.045
4.282,35.618,51.045
4.283,35.587,51.045
4.284,35.557,51.044
4.285,35.527,51.044
4.286,35.497,51.044
4.287,35.467,51.043
4.288,35.437,51.043
4.289,35.407,51.042
4.29,35.377,51.042
4.291,35.347,51.041
4.292,35.317,51.041
4.293,35.287,51.04
4.294,35.257,51.039
4.295,35.228,51.039
4.296,35.198,51.038
4.297,35.168,51.037
4.298,35.138,51.036
4.299,35.108,51.036
4.3,35.079,51.035
4.301,35.049,51.034
4.302,35.019,51.033
4.303,34.99,51.032
4.304,34.96,51.031
4.305,34.931,51.029
4.306,34.901,51.028
4.307,34.871,51.027
4.308,34.842,51.026
4.309,34.812,51.025
4.31,34.783,51.023
4.311,34.754,51.022
4.312,34.724,51.021
4.313,34.695,51.019
4.314,34.665,51.018
4.315,34.636,51.016
4.316,34.607,51.015
4.317,34.578,51.013
4.318,34.548,51.012
4.319,34.519,51.01
4.32,34.49,51.008
4.321,34.461,51.006
4.322,34.432,51.005
4.323,34.402,51.003
4.324,34.373,51.001
4.325,34.344,50.999
4.326,34.315,50.997
4.327,34.286,50.995
4.328,34.257,50.993
4.329,34.228,50.991
4.33,34.199,50.989
4.331,34.17,50.987
4.332,34.142,50.985
4.333,34.113,50.983
4.334,34.084,50.98
4.335,34.055,50.978
4.336,34.026,50.976
4.337,33.998,50.973
4.338,33.969,50.971
4.339,33.94,50.969
4.34,33.912,50.966
4.341,33.883,50.964
4.342,33.854,50.961
4.343,33.826,50.958
4.344,33.797,50.956
4.345,33.769,50.953
4.346,33.74,50.95
4.347,33.712,50.948
4.348,33.683,50.945
4.349,33.655,50.942
4.35,33.626,50.939
4.351,33.598,50.936
4.352,33.57,50.934
4.353,33.541,50.931
4.354,33.513,50.928
4.355,33.485,50.925
4.356,33.456,50.921
4.357,33.428,50.918
4.358,33.4,50.915
4.359,33.372,50.912
4.36,33.344,50.909
4.361,33.316,50.906
4.362,33.288,50.902
4.363,33.259,50.899
4.364,33.231,50.896
4.365,33.203,50.892
4.366,33.175,50.889
4.367,33.147,50.885
4.368,33.12,50.882
4.369,33.092,50.878
4.37,33.064,50.875
4.371,33.036,50.871
4.372,33.008,50.867
4.373,32.98,50.864
4.374,32.953,50.86
4.375,32.925,50.856
4.376,32.897,50.852
4.377,32.869,50.848
4.378,32.842,50.845
4.379,32.814,50.841
4.38,32.786,50.837
4.381,32.759,50.833
4.382,32.731,50.829
4.383,32.704,50.825
4.384,32.676,50.821
4.385,32.649,50.816
4.386,32.621,50.812
4.387,32.594,50.808
4.388,32.567,50.804
4.389,32.539,50.8
4.39,32.512,50.795
4.391,32.484,50.791
4.392,32.457,50.787
4.393,32.43,50.782
4.394,32.403,50.778
4.395,32.375,50.773
4.396,32.348,50.769
4.397,32.321,50.764
4.398,32.294,50.76
4.399,32.267,50.755
4.4,32.24,50.75
4.401,32.213,50.746
4.402,32.186,50.741
4.403,32.159,50.736
4.404,32.132,50.731
4.405,32.105,50.726
4.406,32.078,50.721
4.407,32.051,50.717
4.408,32.024,50.712
4.409,31.997,50.707
4.41,31.97,50.702
4.411,31.944,50.697
4.412,31.917,50.692
4.413,31.89,50.686
4.414,31.863,50.681
4.415,31.837,50.676
4.416,31.81,50.671
4.417,31.783,50.666
4.418,31.757,50.66
4.419,31.73,50.655
4.42,31.704,50.65
4.421,31.677,50.644
4.422,31.651,50.639
4.423,31.624,50.633
4.424,31.598,50.628
4.425,31.571,50.622
4.426,31.545,50.617
4.427,31.518,50.611
4.428,31.492,50.606
4.429,31.466,50.6
4.43,31.44,50.594
4.431,31.413,50.588
4.432,31.387,50.583
4.433,31.361,50.577
4.434,31.335,50.571
4.435,31.308,50.565
4.436,31.282,50.559
4.437,31.256,50.553
4.438,31.23,50.547
4.439,31.204,50.541
4.44,31.178,50.535
4.441,31.152,50.529
4.442,31.126,50.523
4.443,31.1,50.517
4.444,31.074,50.511
4.445,31.048,50.505
4.446,31.022,50.498
4.447,30.997,50.492
4.448,30.971,50.486
4.449,30.945,50.48
4.45,30.919,50.473
4.451,30.894,50.467
4.452,30.868,50.46
4.453,30.842,50.454
4.454,30.816,50.447
4.455,30.791,50.441
4.456,30.765,50.434
4.457,30.74,50.428
4.458,30.714,50.421
4.459,30.689,50.415
4.46,30.663,50.408
4.461,30.638,50.401
4.462,30.612,50.394
4.463,30.587,50.388
4.464,30.561,50.381
4.465,30.536,50.374
4.466,30.511,50.367
4.467,30.485,50.36
4.468,30.46,50.353
4.469,30.435,50.346
4.47,30.409,50.339
4.471,30.384,50.332
4.472,30.359,50.325
4.473,30.334,50.318
4.474,30.309,50.311
4.475,30.284,50.304
4.476,30.259,50.296
4.477,30.234,50.289
4.478,30.209,50.282
4.479,30.184,50.275
4.48,30.159,50.267
4.481,30.134,50.26
4.482,30.109,50.253
4.483,30.084,50.245
4.484,30.059,50.238
4.485,30.034,50.23
4.486,30.009,50.223
4.487,29.984,50.215
4.488,29.96,50.208
4.489,29.935,50.2
4.49,29.91,50.192
4.491,29.886,50.185
4.492,29.861,50.177
4.493,29.836,50.169
4.494,29.812,50.162
4.495,29.787,50.154
4.496,29.763,50.146
4.497,29.738,50.138
4.498,29.713,50.13
4.499,29.689,50.122
4.5,29.665,50.114
4.501,29.64,50.106
4.502,29.616,50.098
4.503,29.591,50.09
4.504,29.567,50.082
4.505,29.543,50.074
4.506,29.518,50.066
4.507,29.494,50.058
4.508,29.47,50.05
4.509,29.446,50.042
4.51,29.421,50.033
4.511,29.397,50.025
4.512,29.373,50.017
4.513,29.349,50.008
4.514,29.325,50
4.515,29.301,49.992
4.516,29.277,49.983
4.517,29.253,49.975
4.518,29.229,49.966
4.519,29.205,49.958
4.52,29.181,49.949
4.521,29.157,49.941
4.522,29.133,49.932
4.523,29.109,49.923
4.524,29.086,49.915
4.525,29.062,49.906
4.526,29.038,49.897
4.527,29.014,49.889
4.528,28.991,49.88
4.529,28.967,49.871
4.53,28.943,49.862
4.531,28.92,49.853
4.532,28.896,49.844
4.533,28.872,49.836
4.534,28.849,49.827
4.535,28.825,49.818
4.536,28.802,49.809
4.537,28.778,49.8
4.538,28.755,49.79
4.539,28.731,49.781
4.54,28.708,49.772
4.541,28.685,49.763
4.542,28.661,49.754
4.543,28.638,49.745
4.544,28.615,49.735
4.545,28.591,49.726
4.546,28.568,49.717
4.547,28.545,49.708
4.548,28.522,49.698
4.549,28.498,49.689
4.55,28.475,49.679
4.551,28.452,49.67
4.552,28.429,49.661
4.553,28.406,49.651
4.554,28.383,49.642
4.555,28.36,49.632
4.556,28.337,49.622
4.557,28.314,49.613
4.558,28.291,49.603
4.559,28.268,49.594
4.56,28.245,49.584
4.561,28.222,49.574
4.562,28.199,49.564
4.563,28.177,49.555
4.564,28.154,49.545
4.565,28.131,49.535
4.566,28.108,49.525
4.567,28.086,49.515
4.568,28.063,49.505
4.569,28.04,49.496
4.57,28.018,49.486
4.571,27.995,49.476
4.572,27.972,49.466
4.573,27.95,49.456
4.574,27.927,49.446
4.575,27.905,49.435
4.576,27.882,49.425
4.577,27.86,49.415
4.578,27.837,49.405
4.579,27.815,49.395
4.58,27.793,49.385
4.581,27.77,49.374
4.582,27.748,49.364
4.583,27.726,49.354
4.584,27.703,49.343
4.585,27.681,49.333
4.586,27.659,49.323
4.587,27.637,49.312
4.588,27.615,49.302
4.589,27.592,49.291
4.59,27.57,49.281
4.591,27.548,49.27
4.592,27.526,49.26
4.593,27.504,49.249
4.594,27.482,49.239
4.595,27.46,49.228
4.596,27.438,49.217
4.597,27.416,49.207
4.598,27.394,49.196
4.599,27.372,49.185
4.6,27.35,49.175
4.601,27.329,49.164
4.602,27.307,49.153
4.603,27.285,49.142
4.604,27.263,49.131
4.605,27.241,49.12
4.606,27.22,49.11
4.607,27.198,49.099
4.608,27.176,49.088
4.609,27.155,49.077
4.61,27.133,49.066
4.611,27.112,49.055
4.612,27.09,49.044
4.613,27.068,49.033
4.614,27.047,49.021
4.615,27.025,49.01
4.616,27.004,48.999
4.617,26.983,48.988
4.618,26.961,48.977
4.619,26.94,48.966
4.62,26.918,48.954
4.621,26.897,48.943
4.622,26.876,48.932
4.623,26.854,48.92
4.624,26.833,48.909
4.625,26.812,48.898
4.626,26.791,48.886
4.627,26.77,48.875
4.628,26.748,48.863
4.629,26.727,48.852
4.63,26.706,48.84
4.631,26.685,48.829
4.632,26.664,48.817
4.633,26.643,48.806
4.634,26.622,48.794
4.635,26.601,48.783
4.636,26.58,48.771
4.637,26.559,48.759
4.638,26.538,48.748
4.639,26.517,48.736
4.64,26.496,48.724
4.641,26.476,48.712
4.642,26.455,48.701
4.643,26.434,48.689
4.644,26.413,48.677
4.645,26.392,48.665
4.646,26.372,48.653
4.647,26.351,48.641
4.648,26.33,48.629
4.649,26.31,48.617
4.65,26.289,48.605
4.651,26.269,48.593
4.652,26.248,48.581
4.653,26.227,48.569
4.654,26.207,48.557
4.655,26.186,48.545
4.656,26.166,48.533
4.657,26.145,48.521
4.658,26.125,48.509
4.659,26.105,48.497
4.66,26.084,48.484
4.661,26.064,48.472
4.662,26.044,48.46
4.663,26.023,48.448
4.664,26.003,48.435
4.665,25.983,48.423
4.666,25.963,48.411
4.667,25.942,48.398
4.668,25.922,48.386
4.669,25.902,48.373
4.67,25.882,48.361
4.671,25.862,48.349
4.672,25.842,48.336
4.673,25.822,48.324
4.674,25.802,48.311
4.675,25.782,48.299
4.676,25.762,48.286
4.677,25.742,48.273
4.678,25.722,48.261
4.679,25.702,48.248
4.68,25.682,48.235
4.681,25.662,48.223
4.682,25.642,48.21
4.683,25.623,48.197
4.684,25.603,48.185
4.685,25.583,48.172
4.686,25.563,48.159
4.687,25.544,48.146
4.688,25.524,48.133
