time,mlaci,laci,mtetr,tetr,mci,ci
8.252,7.5426,5.9665,6.5236,7.5754,3.7506,5.0354
8.253,7.5434,5.9668,6.5232,7.5752,3.7507,5.0351
8.254,7.5443,5.9671,6.5228,7.575,3.7509,5.0349
8.255,7.5452,5.9674,6.5224,7.5747,3.7511,5.0346
8.256,7.5461,5.9677,6.522,7.5745,3.7512,5.0344
8.257,7.5469,5.968,6.5216,7.5743,3.7514,5.0341
8.258,7.5478,5.9684,6.5212,7.5741,3.7515,5.0339
8.259,7.5487,5.9687,6.5208,7.5739,3.7517,5.0336
8.26,7.5495,5.969,6.5204,7.5737,3.7519,5.0333
8.261,7.5504,5.9693,6.52,7.5735,3.752,5.0331
8.262,7.5513,5.9696,6.5196,7.5733,3.7522,5.0328
8.263,7.5521,5.9699,6.5192,7.5731,3.7524,5.0326
8.264,7.553,5.9703,6.5188,7.5728,3.7525,5.0323
8.265,7.5539,5.9706,6.5184,7.5726,3.7527,5.0321
8.266,7.5548,5.9709,6.5179,7.5724,3.7529,5.0318
8.267,7.5556,5.9712,6.5175,7.5722,3.753,5.0316
8.268,7.5565,5.9715,6.5171,7.572,3.7532,5.0313
8.269,7.5574,5.9718,6.5167,7.5718,3.7534,5.031
8.27,7.5582,5.9722,6.5163,7.5716,3.7535,5.0308
8.271,7.5591,5.9725,6.5159,7.5714,3.7537,5.0305
8.272,7.56,5.9728,6.5155,7.5712,3.7539,5.0303
8.273,7.5608,5.9731,6.5151,7.571,3.754,5.03
8.274,7.5617,5.9734,6.5147,7.5707,3.7542,5.0298
8.275,7.5626,5.9737,6.5143,7.5705,3.7544,5.0295
8.276,7.5634,5.9741,6.5138,7.5703,3.7545,5.0293
8.277,7.5643,5.9744,6.5134,7.5701,3.7547,5.029
8.278,7.5652,5.9747,6.513,7.5699,3.7549,5.0287
8.279,7.566,5.975,6.5126,7.5697,3.755,5.0285
8.28,7.5669,5.9753,6.5122,7.5695,3.7552,5.0282
8.281,7.5678,5.9756,6.5118,7.5693,3.7554,5.028
8.282,7.5687,5.976,6.5114,7.569,3.7555,5.0277
8.283,7.5695,5.9763,6.511,7.5688,3.7557,5.0275
8.284,7.5704,5.9766,6.5106,7.5686,3.7559,5.0272
8.285,7.5713,5.9769,6.5101,7.5684,3.756,5.027
8.286,7.5721,5.9772,6.5097,7.5682,3.7562,5.0267
8.287,7.573,5.9776,6.5093,7.568,3.7564,5.0265
8.288,7.5739,5.9779,6.5089,7.5678,3.7565,5.0262
8.289,7.5747,5.9782,6.5085,7.5676,3.7567,5.0259
8.29,7.5756,5.9785,6.5081,7.5674,3.7569,5.0257
8.291,7.5765,5.9788,6.5077,7.5671,3.757,5.0254
8.292,7.5773,5.9792,6.5072,7.5669,3.7572,5.0252
8.293,7.5782,5.9795,6.5068,7.5667,3.7574,5.0249
8.294,7.5791,5.9798,6.5064,7.5665,3.7575,5.0247
8.295,7.5799,5.9801,6.506,7.5663,3.7577,5.0244
8.296,7.5808,5.9804,6.5056,7.5661,3.7579,5.0242
8.297,7.5817,5.9808,6.5052,7.5659,3.758,5.0239
8.298,7.5825,5.9811,6.5048,7.5657,3.7582,5.0237
8.299,7.5834,5.9814,6.5043,7.5654,3.7584,5.0234
8.3,7.5843,5.9817,6.5039,7.5652,3.7585,5.0232
8.301,7.5851,5.982,6.5035,7.565,3.7587,5.0229
8.302,7.586,5.9824,6.5031,7.5648,3.7589,5.0227
8.303,7.5869,5.9827,6.5027,7.5646,3.759,5.0224
8.304,7.5877,5.983,6.5023,7.5644,3.7592,5.0221
8.305,7.5886,5.9833,6.5018,7.5642,3.7594,5.0219
8.306,7.5895,5.9836,6.5014,7.564,3.7595,5.0216
8.307,7.5903,5.984,6.501,7.5637,3.7597,5.0214
8.308,7.5912,5.9843,6.5006,7.5635,3.7599,5.0211
8.309,7.5921,5.9846,6.5002,7.5633,3.76,5.0209
8.31,7.5929,5.9849,6.4998,7.5631,3.7602,5.0206
8.311,7.5938,5.9852,6.4993,7.5629,3.7604,5.0204
8.312,7.5947,5.9856,6.4989,7.5627,3.7605,5.0201
8.313,7.5955,5.9859,6.4985,7.5625,3.7607,5.0199
8.314,7.5964,5.9862,6.4981,7.5623,3.7609,5.0196
8.315,7.5973,5.9865,6.4977,7.562,3.761,5.0194
8.316,7.5981,5.9868,6.4972,7.5618,3.7612,5.0191
8.317,7.599,5.9872,6.4968,7.5616,3.7614,5.0189
8.318,7.5999,5.9875,6.4964,7.5614,3.7615,5.0186
8.319,7.6007,5.9878,6.496,7.5612,3.7617,5.0184
8.32,7.6016,5.9881,6.4956,7.561,3.7619,5.0181
8.321,7.6025,5.9885,6.4952,7.5608,3.762,5.0179
8.322,7.6033,5.9888,6.4947,7.5606,3.7622,5.0176
8.323,7.6042,5.9891,6.4943,7.5603,3.7624,5.0174
8.324,7.6051,5.9894,6.4939,7.5601,3.7625,5.0171
8.325,7.6059,5.9897,6.4935,7.5599,3.7627,5.0169
8.326,7.6068,5.9901,6.493,7.5597,3.7629,5.0166
8.327,7.6077,5.9904,6.4926,7.5595,3.763,5.0164
8.328,7.6085,5.9907,6.4922,7.5593,3.7632,5.0161
8.329,7.6094,5.991,6.4918,7.5591,3.7634,5.0159
8.33,7.6102,5.9914,6.4914,7.5588,3.7636,5.0156
8.331,7.6111,5.9917,6.4909,7.5586,3.7637,5.0154
8.332,7.612,5.992,6.4905,7.5584,3.7639,5.0151
8.333,7.6128,5.9923,6.4901,7.5582,3.7641,5.0149
8.334,7.6137,5.9927,6.4897,7.558,3.7642,5.0146
8.335,7.6146,5.993,6.4893,7.5578,3.7644,5.0144
8.336,7.6154,5.9933,6.4888,7.5576,3.7646,5.0141
8.337,7.6163,5.9936,6.4884,7.5574,3.7647,5.0139
8.338,7.6172,5.994,6.488,7.5571,3.7649,5.0136
8.339,7.618,5.9943,6.4876,7.5569,3.7651,5.0134
8.34,7.6189,5.9946,6.4871,7.5567,3.7652,5.0131
8.341,7.6198,5.9949,6.4867,7.5565,3.7654,5.0129
8.342,7.6206,5.9953,6.4863,7.5563,3.7656,5.0126
8.343,7.6215,5.9956,6.4859,7.5561,3.7657,5.0124
8.344,7.6223,5.9959,6.4854,7.5559,3.7659,5.0121
8.345,7.6232,5.9962,6.485,7.5556,3.7661,5.0119
8.346,7.6241,5.9966,6.4846,7.5554,3.7662,5.0116
8.347,7.6249,5.9969,6.4842,7.5552,3.7664,5.0114
8.348,7.6258,5.9972,6.4837,7.555,3.7666,5.0111
8.349,7.6267,5.9975,6.4833,7.5548,3.7668,5.0109
8.35,7.6275,5.9979,6.4829,7.5546,3.7669,5.0106
8.351,7.6284,5.9982,6.4825,7.5544,3.7671,5.0104
8.352,7.6293,5.9985,6.482,7.5541,3.7673,5.0101
8.353,7.6301,5.9988,6.4816,7.5539,3.7674,5.0099
8.354,7.631,5.9992,6.4812,7.5537,3.7676,5.0096
8.355,7.6318,5.9995,6.4808,7.5535,3.7678,5.0094
8.356,7.6327,5.9998,6.4803,7.5533,3.7679,5.0091
8.357,7.6336,6.0001,6.4799,7.5531,3.7681,5.0089
8.358,7.6344,6.0005,6.4795,7.5529,3.7683,5.0086
8.359,7.6353,6.0008,6.4791,7.5526,3.7684,5.0084
8.36,7.6362,6.0011,6.4786,7.5524,3.7686,5.0081
8.361,7.637,6.0014,6.4782,7.5522,3.7688,5.0079
8.362,7.6379,6.0018,6.4778,7.552,3.769,5.0076
8.363,7.6387,6.0021,6.4773,7.5518,3.7691,5.0074
8.364,7.6396,6.0024,6.4769,7.5516,3.7693,5.0071
8.365,7.6405,6.0028,6.4765,7.5513,3.7695,5.0069
8.366,7.6413,6.0031,6.4761,7.5511,3.7696,5.0066
8.367,7.6422,6.0034,6.4756,7.5509,3.7698,5.0064
8.368,7.6431,6.0037,6.4752,7.5507,3.77,5.0061
8.369,7.6439,6.0041,6.4748,7.5505,3.7701,5.0059
8.37,7.6448,6.0044,6.4743,7.5503,3.7703,5.0057
8.371,7.6456,6.0047,6.4739,7.5501,3.7705,5.0054
8.372,7.6465,6.005,6.4735,7.5498,3.7706,5.0052
8.373,7.6474,6.0054,6.4731,7.5496,3.7708,5.0049
8.374,7.6482,6.0057,6.4726,7.5494,3.771,5.0047
8.375,7.6491,6.006,6.4722,7.5492,3.7712,5.0044
8.376,7.65,6.0064,6.4718,7.549,3.7713,5.0042
8.377,7.6508,6.0067,6.4713,7.5488,3.7715,5.0039
8.378,7.6517,6.007,6.4709,7.5485,3.7717,5.0037
8.379,7.6525,6.0073,6.4705,7.5483,3.7718,5.0034
8.38,7.6534,6.0077,6.47,7.5481,3.772,5.0032
8.381,7.6543,6.008,6.4696,7.5479,3.7722,5.0029
8.382,7.6551,6.0083,6.4692,7.5477,3.7723,5.0027
8.383,7.656,6.0087,6.4688,7.5475,3.7725,5.0024
8.384,7.6568,6.009,6.4683,7.5473,3.7727,5.0022
8.385,7.6577,6.0093,6.4679,7.547,3.7729,5.002
8.386,7.6586,6.0096,6.4675,7.5468,3.773,5.0017
8.387,7.6594,6.01,6.467,7.5466,3.7732,5.0015
8.388,7.6603,6.0103,6.4666,7.5464,3.7734,5.0012
8.389,7.6611,6.0106,6.4662,7.5462,3.7735,5.001
8.39,7.662,6.011,6.4657,7.546,3.7737,5.0007
8.391,7.6629,6.0113,6.4653,7.5457,3.7739,5.0005
8.392,7.6637,6.0116,6.4649,7.5455,3.774,5.0002
8.393,7.6646,6.012,6.4644,7.5453,3.7742,5
8.394,7.6654,6.0123,6.464,7.5451,3.7744,4.9997
8.395,7.6663,6.0126,6.4636,7.5449,3.7746,4.9995
8.396,7.6672,6.013,6.4631,7.5447,3.7747,4.9993
8.397,7.668,6.0133,6.4627,7.5444,3.7749,4.999
8.398,7.6689,6.0136,6.4623,7.5442,3.7751,4.9988
8.399,7.6697,6.0139,6.4618,7.544,3.7752,4.9985
8.4,7.6706,6.0143,6.4614,7.5438,3.7754,4.9983
8.401,7.6715,6.0146,6.461,7.5436,3.7756,4.998
8.402,7.6723,6.0149,6.4605,7.5434,3.7758,4.9978
8.403,7.6732,6.0153,6.4601,7.5431,3.7759,4.9975
8.404,7.674,6.0156,6.4596,7.5429,3.7761,4.9973
8.405,7.6749,6.0159,6.4592,7.5427,3.7763,4.9971
8.406,7.6758,6.0163,6.4588,7.5425,3.7764,4.9968
8.407,7.6766,6.0166,6.4583,7.5423,3.7766,4.9966
8.408,7.6775,6.0169,6.4579,7.5421,3.7768,4.9963
8.409,7.6783,6.0173,6.4575,7.5418,3.777,4.9961
8.41,7.6792,6.0176,6.457,7.5416,3.7771,4.9958
8.411,7.6801,6.0179,6.4566,7.5414,3.7773,4.9956
8.412,7.6809,6.0183,6.4562,7.5412,3.7775,4.9953
8.413,7.6818,6.0186,6.4557,7.541,3.7776,4.9951
8.414,7.6826,6.0189,6.4553,7.5408,3.7778,4.9949
8.415,7.6835,6.0193,6.4548,7.5405,3.778,4.9946
8.416,7.6843,6.0196,6.4544,7.5403,3.7781,4.9944
8.417,7.6852,6.0199,6.454,7.5401,3.7783,4.9941
8.418,7.6861,6.0202,6.4535,7.5399,3.7785,4.9939
8.419,7.6869,6.0206,6.4531,7.5397,3.7787,4.9936
8.42,7.6878,6.0209,6.4527,7.5395,3.7788,4.9934
8.421,7.6886,6.0212,6.4522,7.5392,3.779,4.9932
8.422,7.6895,6.0216,6.4518,7.539,3.7792,4.9929
8.423,7.6904,6.0219,6.4513,7.5388,3.7794,4.9927
8.424,7.6912,6.0222,6.4509,7.5386,3.7795,4.9924
8.425,7.6921,6.0226,6.4505,7.5384,3.7797,4.9922
8.426,7.6929,6.0229,6.45,7.5382,3.7799,4.9919
8.427,7.6938,6.0232,6.4496,7.5379,3.78,4.9917
8.428,7.6946,6.0236,6.4491,7.5377,3.7802,4.9915
8.429,7.6955,6.0239,6.4487,7.5375,3.7804,4.9912
8.43,7.6964,6.0243,6.4483,7.5373,3.7806,4.991
8.431,7.6972,6.0246,6.4478,7.5371,3.7807,4.9907
8.432,7.6981,6.0249,6.4474,7.5368,3.7809,4.9905
8.433,7.6989,6.0253,6.4469,7.5366,3.7811,4.9902
8.434,7.6998,6.0256,6.4465,7.5364,3.7812,4.99
8.435,7.7006,6.0259,6.4461,7.5362,3.7814,4.9898
8.436,7.7015,6.0263,6.4456,7.536,3.7816,4.9895
8.437,7.7024,6.0266,6.4452,7.5358,3.7818,4.9893
8.438,7.7032,6.0269,6.4447,7.5355,3.7819,4.989
8.439,7.7041,6.0273,6.4443,7.5353,3.7821,4.9888
8.44,7.7049,6.0276,6.4438,7.5351,3.7823,4.9886
8.441,7.7058,6.0279,6.4434,7.5349,3.7824,4.9883
8.442,7.7066,6.0283,6.443,7.5347,3.7826,4.9881
8.443,7.7075,6.0286,6.4425,7.5344,3.7828,4.9878
8.444,7.7083,6.0289,6.4421,7.5342,3.783,4.9876
8.445,7.7092,6.0293,6.4416,7.534,3.7831,4.9874
8.446,7.7101,6.0296,6.4412,7.5338,3.7833,4.9871
8.447,7.7109,6.0299,6.4407,7.5336,3.7835,4.9869
8.448,7.7118,6.0303,6.4403,7.5334,3.7837,4.9866
8.449,7.7126,6.0306,6.4399,7.5331,3.7838,4.9864
8.45,7.7135,6.031,6.4394,7.5329,3.784,4.9861
8.451,7.7143,6.0313,6.439,7.5327,3.7842,4.9859
8.452,7.7152,6.0316,6.4385,7.5325,3.7843,4.9857
8.453,7.716,6.032,6.4381,7.5323,3.7845,4.9854
8.454,7.7169,6.0323,6.4376,7.532,3.7847,4.9852
8.455,7.7178,6.0326,6.4372,7.5318,3.7849,4.9849
8.456,7.7186,6.033,6.4367,7.5316,3.785,4.9847
8.457,7.7195,6.0333,6.4363,7.5314,3.7852,4.9845
8.458,7.7203,6.0337,6.4359,7.5312,3.7854,4.9842
8.459,7.7212,6.034,6.4354,7.5309,3.7856,4.984
8.46,7.722,6.0343,6.435,7.5307,3.7857,4.9837
8.461,7.7229,6.0347,6.4345,7.5305,3.7859,4.9835
8.462,7.7237,6.035,6.4341,7.5303,3.7861,4.9833
8.463,7.7246,6.0353,6.4336,7.5301,3.7862,4.983
8.464,7.7254,6.0357,6.4332,7.5299,3.7864,4.9828
8.465,7.7263,6.036,6.4327,7.5296,3.7866,4.9826
8.466,7.7272,6.0364,6.4323,7.5294,3.7868,4.9823
8.467,7.728,6.0367,6.4318,7.5292,3.7869,4.9821
8.468,7.7289,6.037,6.4314,7.529,3.7871,4.9818
8.469,7.7297,6.0374,6.4309,7.5288,3.7873,4.9816
8.47,7.7306,6.0377,6.4305,7.5285,3.7875,4.9814
8.471,7.7314,6.038,6.43,7.5283,3.7876,4.9811
8.472,7.7323,6.0384,6.4296,7.5281,3.7878,4.9809
8.473,7.7331,6.0387,6.4292,7.5279,3.788,4.9806
8.474,7.734,6.0391,6.4287,7.5277,3.7882,4.9804
8.475,7.7348,6.0394,6.4283,7.5274,3.7883,4.9802
8.476,7.7357,6.0397,6.4278,7.5272,3.7885,4.9799
8.477,7.7365,6.0401,6.4274,7.527,3.7887,4.9797
8.478,7.7374,6.0404,6.4269,7.5268,3.7889,4.9794
8.479,7.7382,6.0408,6.4265,7.5266,3.789,4.9792
8.48,7.7391,6.0411,6.426,7.5263,3.7892,4.979
8.481,7.7399,6.0414,6.4256,7.5261,3.7894,4.9787
8.482,7.7408,6.0418,6.4251,7.5259,3.7895,4.9785
8.483,7.7417,6.0421,6.4247,7.5257,3.7897,4.9783
8.484,7.7425,6.0425,6.4242,7.5255,3.7899,4.978
8.485,7.7434,6.0428,6.4238,7.5252,3.7901,4.9778
8.486,7.7442,6.0431,6.4233,7.525,3.7902,4.9775
8.487,7.7451,6.0435,6.4229,7.5248,3.7904,4.9773
8.488,7.7459,6.0438,6.4224,7.5246,3.7906,4.9771
8.489,7.7468,6.0442,6.422,7.5244,3.7908,4.9768
8.49,7.7476,6.0445,6.4215,7.5241,3.7909,4.9766
8.491,7.7485,6.0448,6.4211,7.5239,3.7911,4.9764
8.492,7.7493,6.0452,6.4206,7.5237,3.7913,4.9761
8.493,7.7502,6.0455,6.4202,7.5235,3.7915,4.9759
8.494,7.751,6.0459,6.4197,7.5233,3.7916,4.9756
8.495,7.7519,6.0462,6.4192,7.523,3.7918,4.9754
8.496,7.7527,6.0465,6.4188,7.5228,3.792,4.9752
8.497,7.7536,6.0469,6.4183,7.5226,3.7922,4.9749
8.498,7.7544,6.0472,6.4179,7.5224,3.7923,4.9747
8.499,7.7553,6.0476,6.4174,7.5221,3.7925,4.9745
8.5,7.7561,6.0479,6.417,7.5219,3.7927,4.9742
8.501,7.757,6.0482,6.4165,7.5217,3.7929,4.974
8.502,7.7578,6.0486,6.4161,7.5215,3.793,4.9738
8.503,7.7587,6.0489,6.4156,7.5213,3.7932,4.9735
8.504,7.7595,6.0493,6.4152,7.521,3.7934,4.9733
8.505,7.7604,6.0496,6.4147,7.5208,3.7936,4.973
8.506,7.7612,6.05,6.4143,7.5206,3.7937,4.9728
8.507,7.7621,6.0503,6.4138,7.5204,3.7939,4.9726
8.508,7.7629,6.0506,6.4134,7.5202,3.7941,4.9723
8.509,7.7638,6.051,6.4129,7.5199,3.7943,4.9721
8.51,7.7646,6.0513,6.4124,7.5197,3.7944,4.9719
8.511,7.7655,6.0517,6.412,7.5195,3.7946,4.9716
8.512,7.7663,6.052,6.4115,7.5193,3.7948,4.9714
8.513,7.7672,6.0524,6.4111,7.519,3.795,4.9712
8.514,7.768,6.0527,6.4106,7.5188,3.7951,4.9709
8.515,7.7689,6.053,6.4102,7.5186,3.7953,4.9707
8.516,7.7697,6.0534,6.4097,7.5184,3.7955,4.9705
8.517,7.7706,6.0537,6.4093,7.5182,3.7957,4.9702
8.518,7.7714,6.0541,6.4088,7.5179,3.7958,4.97
8.519,7.7723,6.0544,6.4083,7.5177,3.796,4.9698
8.52,7.7731,6.0548,6.4079,7.5175,3.7962,4.9695
8.521,7.774,6.0551,6.4074,7.5173,3.7964,4.9693
8.522,7.7748,6.0554,6.407,7.5171,3.7965,4.969
8.523,7.7757,6.0558,6.4065,7.5168,3.7967,4.9688
8.524,7.7765,6.0561,6.4061,7.5166,3.7969,4.9686
8.525,7.7774,6.0565,6.4056,7.5164,3.7971,4.9683
8.526,7.7782,6.0568,6.4052,7.5162,3.7972,4.9681
8.527,7.7791,6.0572,6.4047,7.5159,3.7974,4.9679
8.528,7.7799,6.0575,6.4042,7.5157,3.7976,4.9676
8.529,7.7808,6.0579,6.4038,7.5155,3.7978,4.9674
8.53,7.7816,6.0582,6.4033,7.5153,3.7979,4.9672
8.531,7.7825,6.0585,6.4029,7.5151,3.7981,4.9669
8.532,7.7833,6.0589,6.4024,7.5148,3.7983,4.9667
8.533,7.7842,6.0592,6.4019,7.5146,3.7985,4.9665
8.534,7.785,6.0596,6.4015,7.5144,3.7987,4.9662
8.535,7.7859,6.0599,6.401,7.5142,3.7988,4.966
8.536,7.7867,6.0603,6.4006,7.5139,3.799,4.9658
8.537,7.7875,6.0606,6.4001,7.5137,3.7992,4.9655
8.538,7.7884,6.061,6.3996,7.5135,3.7994,4.9653
8.539,7.7892,6.0613,6.3992,7.5133,3.7995,4.9651
8.54,7.7901,6.0617,6.3987,7.513,3.7997,4.9648
8.541,7.7909,6.062,6.3983,7.5128,3.7999,4.9646
8.542,7.7918,6.0623,6.3978,7.5126,3.8001,4.9644
8.543,7.7926,6.0627,6.3973,7.5124,3.8002,4.9641
8.544,7.7935,6.063,6.3969,7.5122,3.8004,4.9639
8.545,7.7943,6.0634,6.3964,7.5119,3.8006,4.9637
8.546,7.7952,6.0637,6.396,7.5117,3.8008,4.9634
8.547,7.796,6.0641,6.3955,7.5115,3.8009,4.9632
8.548,7.7969,6.0644,6.395,7.5113,3.8011,4.963
8.549,7.7977,6.0648,6.3946,7.511,3.8013,4.9627
8.55,7.7986,6.0651,6.3941,7.5108,3.8015,4.9625
8.551,7.7994,6.0655,6.3937,7.5106,3.8016,4.9623
8.552,7.8002,6.0658,6.3932,7.5104,3.8018,4.9621
8.553,7.8011,6.0662,6.3927,7.5101,3.802,4.9618
8.554,7.8019,6.0665,6.3923,7.5099,3.8022,4.9616
8.555,7.8028,6.0668,6.3918,7.5097,3.8024,4.9614
8.556,7.8036,6.0672,6.3913,7.5095,3.8025,4.9611
8.557,7.8045,6.0675,6.3909,7.5093,3.8027,4.9609
8.558,7.8053,6.0679,6.3904,7.509,3.8029,4.9607
8.559,7.8062,6.0682,6.39,7.5088,3.8031,4.9604
8.56,7.807,6.0686,6.3895,7.5086,3.8032,4.9602
8.561,7.8079,6.0689,6.389,7.5084,3.8034,4.96
8.562,7.8087,6.0693,6.3886,7.5081,3.8036,4.9597
8.563,7.8095,6.0696,6.3881,7.5079,3.8038,4.9595
8.564,7.8104,6.07,6.3876,7.5077,3.804,4.9593
8.565,7.8112,6.0703,6.3872,7.5075,3.8041,4.959
8.566,7.8121,6.0707,6.3867,7.5072,3.8043,4.9588
8.567,7.8129,6.071,6.3862,7.507,3.8045,4.9586
8.568,7.8138,6.0714,6.3858,7.5068,3.8047,4.9583
8.569,7.8146,6.0717,6.3853,7.5066,3.8048,4.9581
8.57,7.8155,6.0721,6.3849,7.5063,3.805,4.9579
8.571,7.8163,6.0724,6.3844,7.5061,3.8052,4.9577
8.572,7.8171,6.0728,6.3839,7.5059,3.8054,4.9574
8.573,7.818,6.0731,6.3835,7.5057,3.8055,4.9572
8.574,7.8188,6.0735,6.383,7.5054,3.8057,4.957
8.575,7.8197,6.0738,6.3825,7.5052,3.8059,4.9567
8.576,7.8205,6.0742,6.3821,7.505,3.8061,4.9565
8.577,7.8214,6.0745,6.3816,7.5048,3.8063,4.9563
8.578,7.8222,6.0749,6.3811,7.5045,3.8064,4.956
8.579,7.823,6.0752,6.3807,7.5043,3.8066,4.9558
8.58,7.8239,6.0756,6.3802,7.5041,3.8068,4.9556
8.581,7.8247,6.0759,6.3797,7.5039,3.807,4.9554
8.582,7.8256,6.0763,6.3793,7.5036,3.8072,4.9551
8.583,7.8264,6.0766,6.3788,7.5034,3.8073,4.9549
8.584,7.8273,6.077,6.3783,7.5032,3.8075,4.9547
8.585,7.8281,6.0773,6.3779,7.503,3.8077,4.9544
8.586,7.8289,6.0777,6.3774,7.5027,3.8079,4.9542
8.587,7.8298,6.078,6.3769,7.5025,3.808,4.954
8.588,7.8306,6.0784,6.3765,7.5023,3.8082,4.9538
8.589,7.8315,6.0787,6.376,7.5021,3.8084,4.9535
8.59,7.8323,6.0791,6.3755,7.5018,3.8086,4.9533
8.591,7.8332,6.0794,6.375,7.5016,3.8088,4.9531
8.592,7.834,6.0798,6.3746,7.5014,3.8089,4.9528
8.593,7.8348,6.0801,6.3741,7.5012,3.8091,4.9526
8.594,7.8357,6.0805,6.3736,7.5009,3.8093,4.9524
8.595,7.8365,6.0808,6.3732,7.5007,3.8095,4.9521
8.596,7.8374,6.0812,6.3727,7.5005,3.8096,4.9519
8.597,7.8382,6.0815,6.3722,7.5003,3.8098,4.9517
8.598,7.8391,6.0819,6.3718,7.5,3.81,4.9515
8.599,7.8399,6.0822,6.3713,7.4998,3.8102,4.9512
8.6,7.8407,6.0826,6.3708,7.4996,3.8104,4.951
8.601,7.8416,6.0829,6.3704,7.4994,3.8105,4.9508
8.602,7.8424,6.0833,6.3699,7.4991,3.8107,4.9506
8.603,7.8433,6.0836,6.3694,7.4989,3.8109,4.9503
8.604,7.8441,6.084,6.3689,7.4987,3.8111,4.9501
8.605,7.8449,6.0843,6.3685,7.4985,3.8113,4.9499
8.606,7.8458,6.0847,6.368,7.4982,3.8114,4.9496
8.607,7.8466,6.085,6.3675,7.498,3.8116,4.9494
8.608,7.8475,6.0854,6.3671,7.4978,3.8118,4.9492
8.609,7.8483,6.0857,6.3666,7.4976,3.812,4.949
8.61,7.8491,6.0861,6.3661,7.4973,3.8122,4.9487
8.611,7.85,6.0865,6.3656,7.4971,3.8123,4.9485
8.612,7.8508,6.0868,6.3652,7.4969,3.8125,4.9483
8.613,7.8517,6.0872,6.3647,7.4967,3.8127,4.948
8.614,7.8525,6.0875,6.3642,7.4964,3.8129,4.9478
8.615,7.8533,6.0879,6.3638,7.4962,3.8131,4.9476
8.616,7.8542,6.0882,6.3633,7.496,3.8132,4.9474
8.617,7.855,6.0886,6.3628,7.4957,3.8134,4.9471
8.618,7.8559,6.0889,6.3623,7.4955,3.8136,4.9469
8.619,7.8567,6.0893,6.3619,7.4953,3.8138,4.9467
8.62,7.8575,6.0896,6.3614,7.4951,3.814,4.9465
8.621,7.8584,6.09,6.3609,7.4948,3.8141,4.9462
8.622,7.8592,6.0903,6.3604,7.4946,3.8143,4.946
8.623,7.8601,6.0907,6.36,7.4944,3.8145,4.9458
8.624,7.8609,6.091,6.3595,7.4942,3.8147,4.9456
8.625,7.8617,6.0914,6.359,7.4939,3.8149,4.9453
8.626,7.8626,6.0918,6.3585,7.4937,3.815,4.9451
8.627,7.8634,6.0921,6.3581,7.4935,3.8152,4.9449
8.628,7.8642,6.0925,6.3576,7.4933,3.8154,4.9447
8.629,7.8651,6.0928,6.3571,7.493,3.8156,4.9444
8.63,7.8659,6.0932,6.3566,7.4928,3.8158,4.9442
8.631,7.8668,6.0935,6.3562,7.4926,3.8159,4.944
8.632,7.8676,6.0939,6.3557,7.4923,3.8161,4.9437
8.633,7.8684,6.0942,6.3552,7.4921,3.8163,4.9435
8.634,7.8693,6.0946,6.3547,7.4919,3.8165,4.9433
8.635,7.8701,6.0949,6.3543,7.4917,3.8167,4.9431
8.636,7.871,6.0953,6.3538,7.4914,3.8168,4.9428
8.637,7.8718,6.0957,6.3533,7.4912,3.817,4.9426
8.638,7.8726,6.096,6.3528,7.491,3.8172,4.9424
8.639,7.8735,6.0964,6.3524,7.4908,3.8174,4.9422
8.64,7.8743,6.0967,6.3519,7.4905,3.8176,4.9419
8.641,7.8751,6.0971,6.3514,7.4903,3.8177,4.9417
8.642,7.876,6.0974,6.3509,7.4901,3.8179,4.9415
8.643,7.8768,6.0978,6.3505,7.4898,3.8181,4.9413
8.644,7.8777,6.0981,6.35,7.4896,3.8183,4.941
8.645,7.8785,6.0985,6.3495,7.4894,3.8185,4.9408
8.646,7.8793,6.0989,6.349,7.4892,3.8186,4.9406
8.647,7.8802,6.0992,6.3485,7.4889,3.8188,4.9404
8.648,7.881,6.0996,6.3481,7.4887,3.819,4.9402
8.649,7.8818,6.0999,6.3476,7.4885,3.8192,4.9399
8.65,7.8827,6.1003,6.3471,7.4882,3.8194,4.9397
8.651,7.8835,6.1006,6.3466,7.488,3.8195,4.9395
8.652,7.8843,6.101,6.3461,7.4878,3.8197,4.9393
8.653,7.8852,6.1014,6.3457,7.4876,3.8199,4.939
8.654,7.886,6.1017,6.3452,7.4873,3.8201,4.9388
8.655,7.8869,6.1021,6.3447,7.4871,3.8203,4.9386
8.656,7.8877,6.1024,6.3442,7.4869,3.8205,4.9384
8.657,7.8885,6.1028,6.3438,7.4866,3.8206,4.9381
8.658,7.8894,6.1031,6.3433,7.4864,3.8208,4.9379
8.659,7.8902,6.1035,6.3428,7.4862,3.821,4.9377
8.66,7.891,6.1039,6.3423,7.486,3.8212,4.9375
8.661,7.8919,6.1042,6.3418,7.4857,3.8214,4.9372
8.662,7.8927,6.1046,6.3413,7.4855,3.8215,4.937
8.663,7.8935,6.1049,6.3409,7.4853,3.8217,4.9368
8.664,7.8944,6.1053,6.3404,7.485,3.8219,4.9366
8.665,7.8952,6.1056,6.3399,7.4848,3.8221,4.9364
8.666,7.896,6.106,6.3394,7.4846,3.8223,4.9361
8.667,7.8969,6.1064,6.3389,7.4844,3.8225,4.9359
8.668,7.8977,6.1067,6.3385,7.4841,3.8226,4.9357
8.669,7.8985,6.1071,6.338,7.4839,3.8228,4.9355
